Ensembl.Gene.ID	Paralogs.Number
ENSDARG00000015611	10
ENSDARG00000015623	1
ENSDARG00000015627	12
ENSDARG00000015628	5
ENSDARG00000015649	15
ENSDARG00000015654	17
ENSDARG00000015657	10
ENSDARG00000015662	1
ENSDARG00000015674	29
ENSDARG00000015678	18
ENSDARG00000015681	3
ENSDARG00000015686	18
ENSDARG00000015707	7
ENSDARG00000015709	4
ENSDARG00000015722	7
ENSDARG00000015731	16
ENSDARG00000015732	1
ENSDARG00000015734	2
ENSDARG00000015747	3
ENSDARG00000015752	21
ENSDARG00000015759	19
ENSDARG00000015780	1
ENSDARG00000015790	6
ENSDARG00000015793	4
ENSDARG00000015803	1
ENSDARG00000015805	3
ENSDARG00000015807	8
ENSDARG00000015822	3
ENSDARG00000015823	2
ENSDARG00000015829	8
ENSDARG00000015835	6
ENSDARG00000015853	1
ENSDARG00000015854	11
ENSDARG00000015856	1
ENSDARG00000015860	16
ENSDARG00000015862	1
ENSDARG00000015863	14
ENSDARG00000015869	17
ENSDARG00000015876	18
ENSDARG00000015879	13
ENSDARG00000015887	2
ENSDARG00000015890	9
ENSDARG00000015891	17
ENSDARG00000015901	6
ENSDARG00000015902	7
ENSDARG00000015905	10
ENSDARG00000015906	16
ENSDARG00000015907	11
ENSDARG00000015915	2
ENSDARG00000015917	1
ENSDARG00000015918	2
ENSDARG00000015922	16
ENSDARG00000015931	4
ENSDARG00000015946	6
ENSDARG00000015947	16
ENSDARG00000015955	27
ENSDARG00000015964	14
ENSDARG00000015966	2
ENSDARG00000015968	2
ENSDARG00000015970	2
ENSDARG00000015971	14
ENSDARG00000015978	2
ENSDARG00000015985	8
ENSDARG00000015989	7
ENSDARG00000015990	10
ENSDARG00000016016	5
ENSDARG00000016022	23
ENSDARG00000016038	3
ENSDARG00000016048	2
ENSDARG00000016056	23
ENSDARG00000016058	1
ENSDARG00000016059	8
ENSDARG00000016065	25
ENSDARG00000016074	3
ENSDARG00000016081	14
ENSDARG00000016084	4
ENSDARG00000016085	2
ENSDARG00000016086	13
ENSDARG00000016088	6
ENSDARG00000016089	2
ENSDARG00000016093	1
ENSDARG00000016095	82
ENSDARG00000016128	7
ENSDARG00000016132	13
ENSDARG00000016138	10
ENSDARG00000016141	26
ENSDARG00000016143	2
ENSDARG00000016154	6
ENSDARG00000016156	1
ENSDARG00000016160	4
ENSDARG00000016163	5
ENSDARG00000016181	4
ENSDARG00000016188	2
ENSDARG00000016200	3
ENSDARG00000016207	6
ENSDARG00000016213	11
ENSDARG00000016227	23
ENSDARG00000016231	1
ENSDARG00000016233	7
ENSDARG00000016238	2
ENSDARG00000016253	15
ENSDARG00000016255	2
ENSDARG00000016256	3
ENSDARG00000016260	2
ENSDARG00000016263	11
ENSDARG00000016290	3
ENSDARG00000016301	10
ENSDARG00000016302	8
ENSDARG00000016304	2
ENSDARG00000016311	6
ENSDARG00000016319	6
ENSDARG00000016337	6
ENSDARG00000016343	4
ENSDARG00000016345	1
ENSDARG00000016348	4
ENSDARG00000016350	1
ENSDARG00000016357	4
ENSDARG00000016360	7
ENSDARG00000016363	16
ENSDARG00000016364	18
ENSDARG00000016391	4
ENSDARG00000016393	21
ENSDARG00000016396	2
ENSDARG00000016399	1
ENSDARG00000016404	8
ENSDARG00000016415	3
ENSDARG00000016421	45
ENSDARG00000016427	5
ENSDARG00000016429	19
ENSDARG00000016439	8
ENSDARG00000016447	2
ENSDARG00000016448	8
ENSDARG00000016454	17
ENSDARG00000016457	12
ENSDARG00000016460	17
ENSDARG00000016463	1
ENSDARG00000016464	15
ENSDARG00000016470	14
ENSDARG00000016474	1
ENSDARG00000016477	4
ENSDARG00000016479	27
ENSDARG00000016480	8
ENSDARG00000016481	17
ENSDARG00000016483	6
ENSDARG00000016490	2
ENSDARG00000016494	6
ENSDARG00000016496	1
ENSDARG00000016505	6
ENSDARG00000016513	1
ENSDARG00000016519	1
ENSDARG00000016526	7
ENSDARG00000016527	8
ENSDARG00000016536	18
ENSDARG00000016538	12
ENSDARG00000016541	4
ENSDARG00000016543	1
ENSDARG00000016545	11
ENSDARG00000016551	20
ENSDARG00000016570	5
ENSDARG00000016584	12
ENSDARG00000016598	6
ENSDARG00000016605	141
ENSDARG00000016607	6
ENSDARG00000016611	1
ENSDARG00000016613	1
ENSDARG00000016623	18
ENSDARG00000016630	1
ENSDARG00000016649	5
ENSDARG00000016651	7
ENSDARG00000016664	1
ENSDARG00000016667	3
ENSDARG00000016674	45
ENSDARG00000016676	18
ENSDARG00000016687	12
ENSDARG00000016691	18
ENSDARG00000016695	8
ENSDARG00000016699	4
ENSDARG00000016704	1
ENSDARG00000016718	16
ENSDARG00000016725	6
ENSDARG00000016730	3
ENSDARG00000016739	25
ENSDARG00000016742	1
ENSDARG00000016743	7
ENSDARG00000016749	13
ENSDARG00000016750	8
ENSDARG00000016763	3
ENSDARG00000016765	6
ENSDARG00000016769	2
ENSDARG00000016771	3
ENSDARG00000016773	14
ENSDARG00000016774	2
ENSDARG00000016775	1
ENSDARG00000016782	5
ENSDARG00000016783	12
ENSDARG00000016788	3
ENSDARG00000016789	6
ENSDARG00000016793	45
ENSDARG00000016794	16
ENSDARG00000016809	11
ENSDARG00000016818	8
ENSDARG00000016825	8
ENSDARG00000016835	6
ENSDARG00000016837	2
ENSDARG00000016854	11
ENSDARG00000016856	3
ENSDARG00000016858	12
ENSDARG00000016864	1
ENSDARG00000016866	3
ENSDARG00000016867	9
ENSDARG00000016868	15
ENSDARG00000016875	1
ENSDARG00000016886	16
ENSDARG00000016897	1
ENSDARG00000016903	10
ENSDARG00000016904	6
ENSDARG00000016908	10
ENSDARG00000016918	2
ENSDARG00000016923	3
ENSDARG00000016934	4
ENSDARG00000016936	18
ENSDARG00000016939	12
ENSDARG00000016951	11
ENSDARG00000016963	19
ENSDARG00000016964	1
ENSDARG00000016977	2
ENSDARG00000016979	1
ENSDARG00000016981	3
ENSDARG00000016994	6
ENSDARG00000016999	2
ENSDARG00000017004	20
ENSDARG00000017006	16
ENSDARG00000017007	17
ENSDARG00000017010	6
ENSDARG00000017014	10
ENSDARG00000017023	1
ENSDARG00000017036	13
ENSDARG00000017037	1
ENSDARG00000017038	6
ENSDARG00000017047	7
ENSDARG00000017058	3
ENSDARG00000017067	2
ENSDARG00000017078	4
ENSDARG00000017086	9
ENSDARG00000017093	1
ENSDARG00000017105	8
ENSDARG00000017107	17
ENSDARG00000017108	17
ENSDARG00000017111	1
ENSDARG00000017115	4
ENSDARG00000017119	4
ENSDARG00000017121	9
ENSDARG00000017126	1
ENSDARG00000017128	6
ENSDARG00000017140	16
ENSDARG00000017141	7
ENSDARG00000017143	1
ENSDARG00000017154	2
ENSDARG00000017155	18
ENSDARG00000017162	21
ENSDARG00000017165	4
ENSDARG00000017168	17
ENSDARG00000017173	4
ENSDARG00000017174	29
ENSDARG00000017180	9
ENSDARG00000017188	11
ENSDARG00000017193	8
ENSDARG00000017195	23
ENSDARG00000017211	14
ENSDARG00000017217	9
ENSDARG00000017219	15
ENSDARG00000017220	4
ENSDARG00000017229	6
ENSDARG00000017230	7
ENSDARG00000017234	30
ENSDARG00000017235	1
ENSDARG00000017240	8
ENSDARG00000017242	1
ENSDARG00000017244	9
ENSDARG00000017246	3
ENSDARG00000017251	2
ENSDARG00000017254	20
ENSDARG00000017255	5
ENSDARG00000017261	2
ENSDARG00000017266	11
ENSDARG00000017274	38
ENSDARG00000017294	18
ENSDARG00000017299	16
ENSDARG00000017311	3
ENSDARG00000017312	1
ENSDARG00000017314	18
ENSDARG00000017315	2
ENSDARG00000017316	2
ENSDARG00000017320	5
ENSDARG00000017321	17
ENSDARG00000017329	3
ENSDARG00000017338	5
ENSDARG00000017340	1
ENSDARG00000017354	18
ENSDARG00000017359	2
ENSDARG00000017365	4
ENSDARG00000017366	1
ENSDARG00000017367	1
ENSDARG00000017369	23
ENSDARG00000017385	1
ENSDARG00000017386	1
ENSDARG00000017388	2
ENSDARG00000017391	3
ENSDARG00000017397	2
ENSDARG00000017398	6
ENSDARG00000017400	17
ENSDARG00000017422	1
ENSDARG00000017423	1
ENSDARG00000017425	1
ENSDARG00000017427	2
ENSDARG00000017429	1
ENSDARG00000017431	1
ENSDARG00000017437	15
ENSDARG00000017439	2
ENSDARG00000017441	7
ENSDARG00000017445	1
ENSDARG00000017446	23
ENSDARG00000017466	11
ENSDARG00000017474	10
ENSDARG00000017489	6
ENSDARG00000017490	13
ENSDARG00000017494	19
ENSDARG00000017500	15
ENSDARG00000017504	2
ENSDARG00000017525	7
ENSDARG00000017532	4
ENSDARG00000017537	4
ENSDARG00000017542	2
ENSDARG00000017565	8
ENSDARG00000017569	6
ENSDARG00000017571	2
ENSDARG00000017577	26
ENSDARG00000017579	3
ENSDARG00000017591	17
ENSDARG00000017595	1
ENSDARG00000017602	3
ENSDARG00000017615	20
ENSDARG00000017624	4
ENSDARG00000017634	3
ENSDARG00000017636	9
ENSDARG00000017649	14
ENSDARG00000017653	15
ENSDARG00000017658	2
ENSDARG00000017659	1
ENSDARG00000017661	17
ENSDARG00000017665	18
ENSDARG00000017673	7
ENSDARG00000017676	5
ENSDARG00000017681	6
ENSDARG00000017687	16
ENSDARG00000017703	6
ENSDARG00000017708	12
ENSDARG00000017710	4
ENSDARG00000017720	18
ENSDARG00000017722	14
ENSDARG00000017728	1
ENSDARG00000017739	3
ENSDARG00000017741	2
ENSDARG00000017742	18
ENSDARG00000017748	16
ENSDARG00000017757	9
ENSDARG00000017772	2
ENSDARG00000017773	19
ENSDARG00000017775	2
ENSDARG00000017780	15
ENSDARG00000017781	13
ENSDARG00000017785	6
ENSDARG00000017790	18
ENSDARG00000017794	7
ENSDARG00000017795	7
ENSDARG00000017798	7
ENSDARG00000017799	14
ENSDARG00000017803	3
ENSDARG00000017809	3
ENSDARG00000017821	7
ENSDARG00000017834	21
ENSDARG00000017835	1
ENSDARG00000017841	1
ENSDARG00000017842	5
ENSDARG00000017843	12
ENSDARG00000017844	1
ENSDARG00000017853	1
ENSDARG00000017860	15
ENSDARG00000017874	2
ENSDARG00000017880	26
ENSDARG00000017882	6
ENSDARG00000017884	20
ENSDARG00000017886	3
ENSDARG00000017901	7
ENSDARG00000017905	20
ENSDARG00000017910	1
ENSDARG00000017927	35
ENSDARG00000017929	2
ENSDARG00000017931	1
ENSDARG00000017947	14
ENSDARG00000017953	2
ENSDARG00000017960	5
ENSDARG00000017982	7
ENSDARG00000017984	51
ENSDARG00000017986	2
ENSDARG00000017988	1
ENSDARG00000018000	6
ENSDARG00000018004	29
ENSDARG00000018006	13
ENSDARG00000018008	2
ENSDARG00000018010	4
ENSDARG00000018025	17
ENSDARG00000018032	12
ENSDARG00000018047	3
ENSDARG00000018048	10
ENSDARG00000018060	3
ENSDARG00000018065	4
ENSDARG00000018066	9
ENSDARG00000018069	20
ENSDARG00000018077	16
ENSDARG00000018105	2
ENSDARG00000018107	17
ENSDARG00000018109	9
ENSDARG00000018110	7
ENSDARG00000018111	9
ENSDARG00000018121	1
ENSDARG00000018145	3
ENSDARG00000018146	7
ENSDARG00000018149	9
ENSDARG00000018153	3
ENSDARG00000018159	16
ENSDARG00000018162	4
ENSDARG00000018165	4
ENSDARG00000018174	18
ENSDARG00000018178	1
ENSDARG00000018179	19
ENSDARG00000018192	5
ENSDARG00000018206	9
ENSDARG00000018228	7
ENSDARG00000018257	2
ENSDARG00000018259	8
ENSDARG00000018260	18
ENSDARG00000018263	7
ENSDARG00000018264	15
ENSDARG00000018266	4
ENSDARG00000018270	23
ENSDARG00000018285	1
ENSDARG00000018296	3
ENSDARG00000018301	8
ENSDARG00000018303	15
ENSDARG00000018312	2
ENSDARG00000018319	1
ENSDARG00000018321	20
ENSDARG00000018325	3
ENSDARG00000018327	23
ENSDARG00000018328	15
ENSDARG00000018329	14
ENSDARG00000018342	9
ENSDARG00000018351	2
ENSDARG00000018361	19
ENSDARG00000018382	18
ENSDARG00000018383	22
ENSDARG00000018393	4
ENSDARG00000018397	26
ENSDARG00000018399	18
ENSDARG00000018404	9
ENSDARG00000018411	6
ENSDARG00000018418	21
ENSDARG00000018423	4
ENSDARG00000018425	1
ENSDARG00000018426	12
ENSDARG00000018441	2
ENSDARG00000018459	1
ENSDARG00000018460	2
ENSDARG00000018461	8
ENSDARG00000018476	7
ENSDARG00000018478	1
ENSDARG00000018485	42
ENSDARG00000018491	7
ENSDARG00000018492	1
ENSDARG00000018506	79
ENSDARG00000018508	11
ENSDARG00000018516	14
ENSDARG00000018521	26
ENSDARG00000018524	1
ENSDARG00000018530	6
ENSDARG00000018534	26
ENSDARG00000018542	13
ENSDARG00000018553	2
ENSDARG00000018559	9
ENSDARG00000018566	5
ENSDARG00000018569	1
ENSDARG00000018587	75
ENSDARG00000018600	3
ENSDARG00000018602	8
ENSDARG00000018611	20
ENSDARG00000018616	19
ENSDARG00000018619	8
ENSDARG00000018621	8
ENSDARG00000018623	3
ENSDARG00000018627	21
ENSDARG00000018643	3
ENSDARG00000018653	3
ENSDARG00000018671	5
ENSDARG00000018687	21
ENSDARG00000018688	9
ENSDARG00000018691	9
ENSDARG00000018693	16
ENSDARG00000018698	7
ENSDARG00000018716	10
ENSDARG00000018721	4
ENSDARG00000018726	13
ENSDARG00000018742	1
ENSDARG00000018743	6
ENSDARG00000018744	1
ENSDARG00000018750	14
ENSDARG00000018757	17
ENSDARG00000018765	8
ENSDARG00000018770	16
ENSDARG00000018773	5
ENSDARG00000018782	3
ENSDARG00000018787	8
ENSDARG00000018788	6
ENSDARG00000018797	45
ENSDARG00000018809	3
ENSDARG00000018814	8
ENSDARG00000018817	3
ENSDARG00000018820	5
ENSDARG00000018825	1
ENSDARG00000018840	1
ENSDARG00000018846	3
ENSDARG00000018853	8
ENSDARG00000018854	2
ENSDARG00000018856	5
ENSDARG00000018881	2
ENSDARG00000018882	21
ENSDARG00000018890	1
ENSDARG00000018896	16
ENSDARG00000018898	4
ENSDARG00000018907	6
ENSDARG00000018913	2
ENSDARG00000018914	7
ENSDARG00000018921	2
ENSDARG00000018923	17
ENSDARG00000018944	1
ENSDARG00000018956	1
ENSDARG00000018958	3
ENSDARG00000018966	3
ENSDARG00000018967	3
ENSDARG00000018968	19
ENSDARG00000018971	26
ENSDARG00000018973	1
ENSDARG00000018976	2
ENSDARG00000018980	3
ENSDARG00000018984	3
ENSDARG00000018985	1
ENSDARG00000018989	3
ENSDARG00000018997	2
ENSDARG00000019001	1
ENSDARG00000019004	3
ENSDARG00000019008	7
ENSDARG00000019013	20
ENSDARG00000019025	20
ENSDARG00000019033	1
ENSDARG00000019038	7
ENSDARG00000019060	4
ENSDARG00000019062	3
ENSDARG00000019063	17
ENSDARG00000019081	1
ENSDARG00000019093	28
ENSDARG00000019096	9
ENSDARG00000019098	18
ENSDARG00000019103	3
ENSDARG00000019113	7
ENSDARG00000019116	5
ENSDARG00000019117	3
ENSDARG00000019122	13
ENSDARG00000019125	8
ENSDARG00000019128	5
ENSDARG00000019130	4
ENSDARG00000019135	3
ENSDARG00000019137	2
ENSDARG00000019144	18
ENSDARG00000019160	4
ENSDARG00000019179	5
ENSDARG00000019185	2
ENSDARG00000019188	11
ENSDARG00000019191	16
ENSDARG00000019205	2
ENSDARG00000019207	9
ENSDARG00000019208	5
ENSDARG00000019213	2
ENSDARG00000019223	1
ENSDARG00000019228	3
ENSDARG00000019231	19
ENSDARG00000019233	1
ENSDARG00000019235	23
ENSDARG00000019236	3
ENSDARG00000019239	8
ENSDARG00000019253	6
ENSDARG00000019260	6
ENSDARG00000019265	3
ENSDARG00000019274	15
ENSDARG00000019278	10
ENSDARG00000019293	2
ENSDARG00000019294	14
ENSDARG00000019299	3
ENSDARG00000019302	3
ENSDARG00000019304	5
ENSDARG00000019307	16
ENSDARG00000019311	3
ENSDARG00000019312	18
ENSDARG00000019316	6
ENSDARG00000019326	3
ENSDARG00000019328	14
ENSDARG00000019335	16
ENSDARG00000019341	10
ENSDARG00000019342	18
ENSDARG00000019345	18
ENSDARG00000019353	2
ENSDARG00000019357	5
ENSDARG00000019360	1
ENSDARG00000019362	6
ENSDARG00000019365	9
ENSDARG00000019367	12
ENSDARG00000019371	17
ENSDARG00000019383	15
ENSDARG00000019392	7
ENSDARG00000019396	10
ENSDARG00000019398	2
ENSDARG00000019417	6
ENSDARG00000019418	30
ENSDARG00000019420	4
ENSDARG00000019426	16
ENSDARG00000019438	9
ENSDARG00000019442	3
ENSDARG00000019451	7
ENSDARG00000019457	5
ENSDARG00000019459	9
ENSDARG00000019484	7
ENSDARG00000019487	1
ENSDARG00000019492	3
ENSDARG00000019498	8
ENSDARG00000019501	3
ENSDARG00000019516	17
ENSDARG00000019521	3
ENSDARG00000019525	2
ENSDARG00000019526	2
ENSDARG00000019529	2
ENSDARG00000019530	3
ENSDARG00000019541	2
ENSDARG00000019549	1
ENSDARG00000019556	11
ENSDARG00000019564	19
ENSDARG00000019566	11
ENSDARG00000019579	3
ENSDARG00000019585	3
ENSDARG00000019588	6
ENSDARG00000019591	15
ENSDARG00000019596	2
ENSDARG00000019601	16
ENSDARG00000019613	4
ENSDARG00000019614	9
ENSDARG00000019636	1
ENSDARG00000019644	3
ENSDARG00000019646	12
ENSDARG00000019658	16
ENSDARG00000019660	8
ENSDARG00000019686	18
ENSDARG00000019692	1
ENSDARG00000019693	11
ENSDARG00000019702	4
ENSDARG00000019706	1
ENSDARG00000019709	23
ENSDARG00000019713	17
ENSDARG00000019715	1
ENSDARG00000019717	6
ENSDARG00000019726	16
ENSDARG00000019728	19
ENSDARG00000019741	13
ENSDARG00000019742	25
ENSDARG00000019743	9
ENSDARG00000019746	2
ENSDARG00000019747	5
ENSDARG00000019752	5
ENSDARG00000019753	4
ENSDARG00000019763	1
ENSDARG00000019765	2
ENSDARG00000019772	3
ENSDARG00000019774	5
ENSDARG00000019782	4
ENSDARG00000019791	7
ENSDARG00000019797	4
ENSDARG00000019808	11
ENSDARG00000019810	10
ENSDARG00000019815	27
ENSDARG00000019835	29
ENSDARG00000019842	1
ENSDARG00000019845	6
ENSDARG00000019856	8
ENSDARG00000019861	18
ENSDARG00000019874	3
ENSDARG00000019881	3
ENSDARG00000019897	2
ENSDARG00000019902	26
ENSDARG00000019917	19
ENSDARG00000019920	1
ENSDARG00000019924	3
ENSDARG00000019930	12
ENSDARG00000019932	12
ENSDARG00000019941	2
ENSDARG00000019949	6
ENSDARG00000019961	2
ENSDARG00000019962	1
ENSDARG00000019963	5
ENSDARG00000019969	3
ENSDARG00000019973	14
ENSDARG00000019986	2
ENSDARG00000019990	17
ENSDARG00000019995	18
ENSDARG00000019998	2
ENSDARG00000020000	2
ENSDARG00000020001	2
ENSDARG00000020007	23
ENSDARG00000020008	2
ENSDARG00000020009	2
ENSDARG00000020024	1
ENSDARG00000020028	1
ENSDARG00000020031	1
ENSDARG00000020043	1
ENSDARG00000020046	4
ENSDARG00000020053	2
ENSDARG00000020054	2
ENSDARG00000020057	19
ENSDARG00000020072	20
ENSDARG00000020080	18
ENSDARG00000020084	3
ENSDARG00000020086	18
ENSDARG00000020102	11
ENSDARG00000020107	5
ENSDARG00000020114	2
ENSDARG00000020122	3
ENSDARG00000020123	2
ENSDARG00000020128	8
ENSDARG00000020131	5
ENSDARG00000020133	2
ENSDARG00000020134	12
ENSDARG00000020136	2
ENSDARG00000020143	5
ENSDARG00000020149	2
ENSDARG00000020158	7
ENSDARG00000020164	4
ENSDARG00000020176	11
ENSDARG00000020178	7
ENSDARG00000020187	5
ENSDARG00000020191	3
ENSDARG00000020197	1
ENSDARG00000020204	12
ENSDARG00000020212	12
ENSDARG00000020217	1
ENSDARG00000020218	5
ENSDARG00000020219	17
ENSDARG00000020224	3
ENSDARG00000020228	2
ENSDARG00000020231	4
ENSDARG00000020235	16
ENSDARG00000020237	5
ENSDARG00000020239	3
ENSDARG00000020242	3
ENSDARG00000020250	23
ENSDARG00000020252	1
ENSDARG00000020258	3
ENSDARG00000020261	18
ENSDARG00000020265	18
ENSDARG00000020278	11
ENSDARG00000020284	10
ENSDARG00000020292	8
ENSDARG00000020298	7
ENSDARG00000020301	1
ENSDARG00000020311	3
ENSDARG00000020326	21
ENSDARG00000020328	4
ENSDARG00000020334	17
ENSDARG00000020345	2
ENSDARG00000020354	19
ENSDARG00000020364	2
ENSDARG00000020371	3
ENSDARG00000020377	5
ENSDARG00000020395	21
ENSDARG00000020397	2
ENSDARG00000020405	3
ENSDARG00000020417	8
ENSDARG00000020427	4
ENSDARG00000020442	4
ENSDARG00000020443	12
ENSDARG00000020447	6
ENSDARG00000020450	11
ENSDARG00000020455	6
ENSDARG00000020465	3
ENSDARG00000020467	1
ENSDARG00000020469	17
ENSDARG00000020475	3
ENSDARG00000020482	2
ENSDARG00000020488	16
ENSDARG00000020493	7
ENSDARG00000020497	12
ENSDARG00000020504	23
ENSDARG00000020509	2
ENSDARG00000020521	1
ENSDARG00000020529	1
ENSDARG00000020541	2
ENSDARG00000020544	15
ENSDARG00000020548	19
ENSDARG00000020573	3
ENSDARG00000020574	6
ENSDARG00000020581	6
ENSDARG00000020594	3
ENSDARG00000020595	1
ENSDARG00000020596	1
ENSDARG00000020600	10
ENSDARG00000020602	8
ENSDARG00000020606	10
ENSDARG00000020607	1
ENSDARG00000020609	4
ENSDARG00000020610	7
ENSDARG00000020618	3
ENSDARG00000020621	2
ENSDARG00000020623	4
ENSDARG00000020625	21
ENSDARG00000020645	8
ENSDARG00000020647	1
ENSDARG00000020655	2
ENSDARG00000020656	11
ENSDARG00000020693	3
ENSDARG00000020699	8
ENSDARG00000020702	1
ENSDARG00000020708	2
ENSDARG00000020711	2
ENSDARG00000020718	8
ENSDARG00000020738	10
ENSDARG00000020741	27
ENSDARG00000020744	19
ENSDARG00000020746	7
ENSDARG00000020749	15
ENSDARG00000020758	4
ENSDARG00000020759	9
ENSDARG00000020761	10
ENSDARG00000020764	4
ENSDARG00000020771	27
ENSDARG00000020777	1
ENSDARG00000020785	15
ENSDARG00000020788	3
ENSDARG00000020794	11
ENSDARG00000020795	23
ENSDARG00000020798	1
ENSDARG00000020811	17
ENSDARG00000020812	6
ENSDARG00000020814	1
ENSDARG00000020834	1
ENSDARG00000020841	1
ENSDARG00000020845	10
ENSDARG00000020847	6
ENSDARG00000020850	2
ENSDARG00000020853	25
ENSDARG00000020857	1
ENSDARG00000020863	79
ENSDARG00000020866	5
ENSDARG00000020871	17
ENSDARG00000020872	7
ENSDARG00000020876	6
ENSDARG00000020884	23
ENSDARG00000020887	1
ENSDARG00000020890	7
ENSDARG00000020891	1
ENSDARG00000020893	8
ENSDARG00000020898	3
ENSDARG00000020901	21
ENSDARG00000020924	15
ENSDARG00000020926	4
ENSDARG00000020929	3
ENSDARG00000020944	12
ENSDARG00000020946	3
ENSDARG00000020948	1
ENSDARG00000020952	4
ENSDARG00000020953	16
ENSDARG00000020956	1
ENSDARG00000020957	21
ENSDARG00000020960	2
ENSDARG00000020964	2
ENSDARG00000020976	1
ENSDARG00000020979	2
ENSDARG00000020981	4
ENSDARG00000020982	6
ENSDARG00000020984	2
ENSDARG00000020994	22
ENSDARG00000021004	25
ENSDARG00000021021	45
ENSDARG00000021032	23
ENSDARG00000021033	1
ENSDARG00000021048	1
ENSDARG00000021055	19
ENSDARG00000021059	2
ENSDARG00000021082	1
ENSDARG00000021110	10
ENSDARG00000021115	1
ENSDARG00000021124	2
ENSDARG00000021135	13
ENSDARG00000021137	7
ENSDARG00000021140	15
ENSDARG00000021141	8
ENSDARG00000021143	6
ENSDARG00000021147	4
ENSDARG00000021149	1
ENSDARG00000021150	38
ENSDARG00000021151	17
ENSDARG00000021154	2
ENSDARG00000021163	17
ENSDARG00000021172	42
ENSDARG00000021177	3
ENSDARG00000021184	4
ENSDARG00000021186	21
ENSDARG00000021193	10
ENSDARG00000021195	6
ENSDARG00000021200	3
ENSDARG00000021201	20
ENSDARG00000021208	12
ENSDARG00000021209	7
ENSDARG00000021220	1
ENSDARG00000021225	18
ENSDARG00000021232	29
ENSDARG00000021239	10
ENSDARG00000021241	9
ENSDARG00000021250	7
ENSDARG00000021255	16
ENSDARG00000021265	18
ENSDARG00000021287	12
ENSDARG00000021288	4
ENSDARG00000021305	6
ENSDARG00000021309	15
ENSDARG00000021324	3
ENSDARG00000021336	13
ENSDARG00000021339	6
ENSDARG00000021343	3
ENSDARG00000021345	5
ENSDARG00000021346	1
ENSDARG00000021351	19
ENSDARG00000021352	18
ENSDARG00000021366	2
ENSDARG00000021369	5
ENSDARG00000021372	7
ENSDARG00000021374	2
ENSDARG00000021378	2
ENSDARG00000021380	8
ENSDARG00000021383	4
ENSDARG00000021389	17
ENSDARG00000021392	18
ENSDARG00000021398	2
ENSDARG00000021399	1
ENSDARG00000021402	1
ENSDARG00000021404	1
ENSDARG00000021405	9
ENSDARG00000021408	2
ENSDARG00000021432	2
ENSDARG00000021433	2
ENSDARG00000021442	14
ENSDARG00000021443	6
ENSDARG00000021444	7
ENSDARG00000021455	5
ENSDARG00000021462	10
ENSDARG00000021466	1
ENSDARG00000021480	23
ENSDARG00000021483	4
ENSDARG00000021488	20
ENSDARG00000021494	17
ENSDARG00000021497	27
ENSDARG00000021509	1
ENSDARG00000021521	12
ENSDARG00000021539	18
ENSDARG00000021547	13
ENSDARG00000021550	2
ENSDARG00000021556	1
ENSDARG00000021557	1
ENSDARG00000021564	3
ENSDARG00000021566	1
ENSDARG00000021569	2
ENSDARG00000021573	19
ENSDARG00000021582	2
ENSDARG00000021584	22
ENSDARG00000021590	8
ENSDARG00000021595	7
ENSDARG00000021607	4
ENSDARG00000021633	4
ENSDARG00000021647	18
ENSDARG00000021664	22
ENSDARG00000021669	1
ENSDARG00000021677	1
ENSDARG00000021678	70
ENSDARG00000021681	4
ENSDARG00000021688	13
ENSDARG00000021697	4
ENSDARG00000021702	1
ENSDARG00000021720	16
ENSDARG00000021735	13
ENSDARG00000021739	17
ENSDARG00000021787	3
ENSDARG00000021789	23
ENSDARG00000021805	6
ENSDARG00000021806	6
ENSDARG00000021808	2
ENSDARG00000021811	17
ENSDARG00000021827	5
ENSDARG00000021833	4
ENSDARG00000021846	1
ENSDARG00000021855	18
ENSDARG00000021859	12
ENSDARG00000021869	3
ENSDARG00000021882	2
ENSDARG00000021889	35
ENSDARG00000021891	2
ENSDARG00000021896	19
ENSDARG00000021899	8
ENSDARG00000021905	2
ENSDARG00000021909	3
ENSDARG00000021916	8
ENSDARG00000021924	5
ENSDARG00000021938	12
ENSDARG00000021945	2
ENSDARG00000021948	27
ENSDARG00000021959	16
ENSDARG00000021979	21
ENSDARG00000021987	11
ENSDARG00000021991	2
ENSDARG00000021996	6
ENSDARG00000022000	8
ENSDARG00000022045	4
ENSDARG00000022048	25
ENSDARG00000022085	3
ENSDARG00000022098	38
ENSDARG00000022101	18
ENSDARG00000022129	6
ENSDARG00000022165	2
ENSDARG00000022176	4
ENSDARG00000022177	2
ENSDARG00000022183	1
ENSDARG00000022185	14
ENSDARG00000022187	9
ENSDARG00000022213	5
ENSDARG00000022218	5
ENSDARG00000022254	18
ENSDARG00000022260	2
ENSDARG00000022261	6
ENSDARG00000022271	45
ENSDARG00000022280	9
ENSDARG00000022295	2
ENSDARG00000022309	11
ENSDARG00000022319	26
ENSDARG00000022334	14
ENSDARG00000022350	19
ENSDARG00000022378	16
ENSDARG00000022399	1
ENSDARG00000022413	5
ENSDARG00000022415	3
ENSDARG00000022418	1
ENSDARG00000022424	11
ENSDARG00000022430	3
ENSDARG00000022437	18
ENSDARG00000022438	1
ENSDARG00000022456	3
ENSDARG00000022466	11
ENSDARG00000022493	2
ENSDARG00000022503	6
ENSDARG00000022509	2
ENSDARG00000022512	2
ENSDARG00000022518	2
ENSDARG00000022525	25
