Ensembl.Gene.ID	Paralogs.Number
FBgn0026431	3
FBgn0026433	1
FBgn0026438	1
FBgn0026439	1
FBgn0026566	1
FBgn0026570	6
FBgn0026593	6
FBgn0026598	1
FBgn0026602	2
FBgn0026616	7
FBgn0026630	2
FBgn0026713	6
FBgn0026718	1
FBgn0026721	4
FBgn0026749	1
FBgn0026754	13
FBgn0026755	13
FBgn0026756	13
FBgn0026760	4
FBgn0026761	2
FBgn0026777	1
FBgn0026787	2
FBgn0026872	3
FBgn0026876	1
FBgn0027057	2
FBgn0027066	5
FBgn0027070	13
FBgn0027073	19
FBgn0027074	13
FBgn0027079	1
FBgn0027081	1
FBgn0027091	1
FBgn0027093	1
FBgn0027094	1
FBgn0027101	3
FBgn0027106	7
FBgn0027107	7
FBgn0027108	7
FBgn0027111	1
FBgn0027280	2
FBgn0027291	2
FBgn0027338	3
FBgn0027339	1
FBgn0027341	1
FBgn0027342	3
FBgn0027343	3
FBgn0027348	2
FBgn0027363	1
FBgn0027364	2
FBgn0027375	2
FBgn0027453	4
FBgn0027490	1
FBgn0027492	2
FBgn0027494	1
FBgn0027495	4
FBgn0027497	1
FBgn0027504	9
FBgn0027507	1
FBgn0027508	6
FBgn0027512	1
FBgn0027514	1
FBgn0027515	2
FBgn0027518	1
FBgn0027524	7
FBgn0027528	24
FBgn0027529	1
FBgn0027535	2
FBgn0027537	1
FBgn0027538	2
FBgn0027546	1
FBgn0027548	1
FBgn0027552	7
FBgn0027554	1
FBgn0027556	1
FBgn0027558	9
FBgn0027561	4
FBgn0027562	13
FBgn0027563	4
FBgn0027570	24
FBgn0027571	3
FBgn0027572	5
FBgn0027575	2
FBgn0027578	24
FBgn0027579	1
FBgn0027583	2
FBgn0027584	29
FBgn0027586	2
FBgn0027587	1
FBgn0027589	7
FBgn0027590	29
FBgn0027594	1
FBgn0027600	4
FBgn0027601	15
FBgn0027603	2
FBgn0027605	3
FBgn0027608	1
FBgn0027609	9
FBgn0027610	11
FBgn0027611	7
FBgn0027615	1
FBgn0027617	8
FBgn0027620	4
FBgn0027654	1
FBgn0027780	1
FBgn0027786	1
FBgn0027788	1
FBgn0027794	1
FBgn0027795	6
FBgn0027835	1
FBgn0027836	1
FBgn0027843	1
FBgn0027844	1
FBgn0027865	1
FBgn0027872	2
FBgn0027873	2
FBgn0027889	9
FBgn0027929	6
FBgn0027930	21
FBgn0027951	1
FBgn0028325	2
FBgn0028336	3
FBgn0028341	6
FBgn0028360	1
FBgn0028369	15
FBgn0028370	9
FBgn0028371	2
FBgn0028379	1
FBgn0028381	4
FBgn0028382	3
FBgn0028387	4
FBgn0028396	2
FBgn0028398	1
FBgn0028400	4
FBgn0028407	2
FBgn0028408	2
FBgn0028410	2
FBgn0028415	1
FBgn0028416	1
FBgn0028422	11
FBgn0028424	37
FBgn0028425	4
FBgn0028429	1
FBgn0028467	1
FBgn0028476	2
FBgn0028481	4
FBgn0028482	1
FBgn0028484	5
FBgn0028487	6
FBgn0028490	2
FBgn0028491	2
FBgn0028496	2
FBgn0028497	4
FBgn0028509	3
FBgn0028513	26
FBgn0028514	18
FBgn0028516	4
FBgn0028517	18
FBgn0028518	1
FBgn0028519	2
FBgn0028526	1
FBgn0028531	5
FBgn0028532	4
FBgn0028533	4
FBgn0028534	4
FBgn0028537	1
FBgn0028538	3
FBgn0028539	9
FBgn0028541	2
FBgn0028542	6
FBgn0028543	6
FBgn0028544	3
FBgn0028546	6
FBgn0028552	1
FBgn0028554	5
FBgn0028560	19
FBgn0028561	4
FBgn0028562	4
FBgn0028563	4
FBgn0028567	1
FBgn0028569	6
FBgn0028570	6
FBgn0028577	9
FBgn0028582	1
FBgn0028644	13
FBgn0028645	13
FBgn0028646	3
FBgn0028647	3
FBgn0028658	1
FBgn0028662	1
FBgn0028663	2
FBgn0028664	2
FBgn0028665	1
FBgn0028667	4
FBgn0028668	4
FBgn0028669	4
FBgn0028670	4
FBgn0028671	4
FBgn0028675	1
FBgn0028685	1
FBgn0028686	1
FBgn0028688	2
FBgn0028689	1
FBgn0028693	1
FBgn0028703	2
FBgn0028704	9
FBgn0028737	1
FBgn0028741	2
FBgn0028789	7
FBgn0028833	2
FBgn0028837	3
FBgn0028838	2
FBgn0028844	1
FBgn0028847	1
FBgn0028848	2
FBgn0028852	2
FBgn0028856	3
FBgn0028857	3
FBgn0028858	1
FBgn0028862	4
FBgn0028863	3
FBgn0028864	18
FBgn0028866	36
FBgn0028868	1
FBgn0028870	5
FBgn0028871	30
FBgn0028872	19
FBgn0028875	3
FBgn0028878	3
FBgn0028879	4
FBgn0028886	14
FBgn0028887	1
FBgn0028888	19
FBgn0028892	3
FBgn0028893	1
FBgn0028896	3
FBgn0028897	4
FBgn0028902	5
FBgn0028904	1
FBgn0028906	1
FBgn0028913	1
FBgn0028920	4
FBgn0028935	20
FBgn0028936	6
FBgn0028938	3
FBgn0028939	6
FBgn0028940	6
FBgn0028944	10
FBgn0028945	10
FBgn0028946	2
FBgn0028947	10
FBgn0028948	10
FBgn0028949	10
FBgn0028950	10
FBgn0028956	13
FBgn0028962	1
FBgn0028963	2
FBgn0028970	1
FBgn0028974	1
FBgn0028979	1
FBgn0028983	14
FBgn0028984	3
FBgn0028986	14
FBgn0028987	14
FBgn0028988	14
FBgn0028990	3
FBgn0028992	4
FBgn0028993	8
FBgn0028996	1
FBgn0028997	2
FBgn0028999	1
FBgn0029002	1
FBgn0029003	1
FBgn0029006	4
FBgn0029067	2
FBgn0029082	15
FBgn0029084	1
FBgn0029091	1
FBgn0029092	1
FBgn0029093	12
FBgn0029095	1
FBgn0029105	2
FBgn0029114	19
FBgn0029118	1
FBgn0029123	6
FBgn0029128	5
FBgn0029131	1
FBgn0029134	2
FBgn0029137	1
FBgn0029152	3
FBgn0029153	4
FBgn0029154	4
FBgn0029155	4
FBgn0029157	2
FBgn0029170	3
FBgn0029172	6
FBgn0029173	1
FBgn0029174	1
FBgn0029175	2
FBgn0029504	1
FBgn0029506	15
FBgn0029507	15
FBgn0029508	15
FBgn0029522	2
FBgn0029524	2
FBgn0029580	3
FBgn0029589	1
FBgn0029590	1
FBgn0029608	20
FBgn0029629	1
FBgn0029642	1
FBgn0029648	14
FBgn0029656	3
FBgn0029657	1
FBgn0029658	3
FBgn0029659	3
FBgn0029660	6
FBgn0029661	3
FBgn0029662	1
FBgn0029663	14
FBgn0029676	1
FBgn0029679	3
FBgn0029686	2
FBgn0029687	1
FBgn0029689	1
FBgn0029690	29
FBgn0029693	1
FBgn0029694	1
FBgn0029697	1
FBgn0029703	6
FBgn0029705	2
FBgn0029706	2
FBgn0029709	4
FBgn0029710	1
FBgn0029712	1
FBgn0029715	1
FBgn0029717	1
FBgn0029720	4
FBgn0029722	2
FBgn0029723	1
FBgn0029727	26
FBgn0029730	1
FBgn0029733	8
FBgn0029736	1
FBgn0029745	1
FBgn0029747	1
FBgn0029752	4
FBgn0029762	14
FBgn0029763	1
FBgn0029765	12
FBgn0029769	24
FBgn0029778	4
FBgn0029783	1
FBgn0029791	1
FBgn0029795	2
FBgn0029798	1
FBgn0029804	18
FBgn0029807	18
FBgn0029809	3
FBgn0029811	30
FBgn0029812	2
FBgn0029813	7
FBgn0029816	1
FBgn0029821	16
FBgn0029822	22
FBgn0029824	22
FBgn0029825	1
FBgn0029826	10
FBgn0029827	10
FBgn0029831	30
FBgn0029835	1
FBgn0029837	1
FBgn0029838	1
FBgn0029839	1
FBgn0029843	24
FBgn0029848	3
FBgn0029849	1
FBgn0029854	3
FBgn0029856	2
FBgn0029863	20
FBgn0029866	9
FBgn0029867	1
FBgn0029870	1
FBgn0029880	5
FBgn0029887	1
FBgn0029890	3
FBgn0029893	1
FBgn0029894	1
FBgn0029896	10
FBgn0029903	1
FBgn0029905	1
FBgn0029909	5
FBgn0029913	15
FBgn0029924	5
FBgn0029925	2
FBgn0029930	1
FBgn0029932	19
FBgn0029942	1
FBgn0029945	15
FBgn0029949	2
FBgn0029950	13
FBgn0029959	5
FBgn0029961	7
FBgn0029962	12
FBgn0029963	1
FBgn0029964	1
FBgn0029965	7
FBgn0029966	7
FBgn0029968	7
FBgn0029969	2
FBgn0029970	2
FBgn0029974	20
FBgn0029975	4
FBgn0029979	5
FBgn0029986	1
FBgn0029989	1
FBgn0029993	3
FBgn0029994	5
FBgn0029995	5
FBgn0029996	1
FBgn0030001	1
FBgn0030003	3
FBgn0030008	9
FBgn0030009	9
FBgn0030010	9
FBgn0030011	3
FBgn0030012	9
FBgn0030013	4
FBgn0030015	3
FBgn0030016	17
FBgn0030018	7
FBgn0030027	1
FBgn0030038	1
FBgn0030041	1
FBgn0030048	1
FBgn0030049	1
FBgn0030050	4
FBgn0030051	11
FBgn0030053	3
FBgn0030055	2
FBgn0030056	12
FBgn0030057	1
FBgn0030058	9
FBgn0030060	37
FBgn0030066	1
FBgn0030071	2
FBgn0030073	8
FBgn0030074	1
FBgn0030082	4
FBgn0030085	5
FBgn0030087	1
FBgn0030088	1
FBgn0030091	1
FBgn0030097	1
FBgn0030098	1
FBgn0030102	8
FBgn0030104	1
FBgn0030105	3
FBgn0030114	6
FBgn0030120	2
FBgn0030121	2
FBgn0030122	1
FBgn0030136	1
FBgn0030148	18
FBgn0030162	30
FBgn0030163	11
FBgn0030164	11
FBgn0030181	5
FBgn0030183	1
FBgn0030186	6
FBgn0030189	1
FBgn0030191	5
FBgn0030200	11
FBgn0030204	8
FBgn0030206	12
FBgn0030207	6
FBgn0030215	2
FBgn0030221	11
FBgn0030222	20
FBgn0030223	20
FBgn0030224	6
FBgn0030228	3
FBgn0030230	1
FBgn0030241	1
FBgn0030242	1
FBgn0030246	5
FBgn0030247	1
FBgn0030251	1
FBgn0030257	8
FBgn0030263	1
FBgn0030268	2
FBgn0030270	1
FBgn0030271	1
FBgn0030286	1
FBgn0030298	8
FBgn0030300	3
FBgn0030304	51
FBgn0030305	1
FBgn0030310	11
FBgn0030314	12
FBgn0030316	12
FBgn0030317	37
FBgn0030318	4
FBgn0030321	1
FBgn0030326	1
FBgn0030329	3
FBgn0030331	10
FBgn0030332	8
FBgn0030339	6
FBgn0030341	4
FBgn0030344	2
FBgn0030347	7
FBgn0030348	7
FBgn0030349	4
FBgn0030350	1
FBgn0030351	1
FBgn0030354	5
FBgn0030359	1
FBgn0030361	3
FBgn0030362	1
FBgn0030364	1
FBgn0030365	2
FBgn0030366	3
FBgn0030367	51
FBgn0030369	8
FBgn0030370	2
FBgn0030377	3
FBgn0030384	9
FBgn0030385	7
FBgn0030386	9
FBgn0030391	11
FBgn0030398	16
FBgn0030403	1
FBgn0030407	1
FBgn0030408	10
FBgn0030411	1
FBgn0030412	1
FBgn0030420	2
FBgn0030421	1
FBgn0030425	24
FBgn0030431	1
FBgn0030432	3
FBgn0030434	1
FBgn0030437	4
FBgn0030443	2
FBgn0030449	1
FBgn0030451	6
FBgn0030452	26
FBgn0030456	1
FBgn0030465	2
FBgn0030477	3
FBgn0030479	5
FBgn0030481	5
FBgn0030483	2
FBgn0030484	29
FBgn0030485	1
FBgn0030486	6
FBgn0030493	1
FBgn0030494	1
FBgn0030501	1
FBgn0030502	2
FBgn0030509	1
FBgn0030510	2
FBgn0030511	2
FBgn0030519	2
FBgn0030521	1
FBgn0030524	5
FBgn0030525	4
FBgn0030530	3
FBgn0030538	4
FBgn0030539	6
FBgn0030543	6
FBgn0030555	7
FBgn0030556	1
FBgn0030558	1
FBgn0030562	19
FBgn0030563	4
FBgn0030566	4
FBgn0030573	2
FBgn0030574	4
FBgn0030575	3
FBgn0030576	7
FBgn0030577	3
FBgn0030578	3
FBgn0030581	1
FBgn0030582	4
FBgn0030586	14
FBgn0030587	14
FBgn0030588	14
FBgn0030589	14
FBgn0030590	14
FBgn0030592	14
FBgn0030593	14
FBgn0030594	14
FBgn0030596	14
FBgn0030597	14
FBgn0030598	14
FBgn0030599	1
FBgn0030607	1
FBgn0030608	1
FBgn0030612	1
FBgn0030613	4
FBgn0030615	51
FBgn0030616	1
FBgn0030617	3
FBgn0030620	2
FBgn0030629	1
FBgn0030630	1
FBgn0030638	1
FBgn0030653	4
FBgn0030655	1
FBgn0030657	3
FBgn0030659	24
FBgn0030661	12
FBgn0030662	2
FBgn0030663	1
FBgn0030665	2
FBgn0030666	2
FBgn0030674	2
FBgn0030676	1
FBgn0030679	1
FBgn0030680	9
FBgn0030685	2
FBgn0030687	1
FBgn0030691	1
FBgn0030693	2
FBgn0030695	11
FBgn0030696	1
FBgn0030697	2
FBgn0030703	1
FBgn0030706	6
FBgn0030707	8
FBgn0030710	22
FBgn0030715	2
FBgn0030717	1
FBgn0030718	1
FBgn0030721	2
FBgn0030722	1
FBgn0030723	20
FBgn0030725	2
FBgn0030731	3
FBgn0030733	1
FBgn0030734	3
FBgn0030735	4
FBgn0030737	1
FBgn0030740	2
FBgn0030745	1
FBgn0030746	4
FBgn0030747	4
FBgn0030748	2
FBgn0030749	2
FBgn0030756	1
FBgn0030757	1
FBgn0030758	2
FBgn0030761	4
FBgn0030764	1
FBgn0030766	13
FBgn0030773	17
FBgn0030774	17
FBgn0030775	17
FBgn0030776	17
FBgn0030777	17
FBgn0030778	1
FBgn0030789	1
FBgn0030792	1
FBgn0030793	1
FBgn0030795	20
FBgn0030796	3
FBgn0030803	1
FBgn0030808	3
FBgn0030809	1
FBgn0030815	18
FBgn0030816	10
FBgn0030817	10
FBgn0030823	8
FBgn0030828	30
FBgn0030833	5
FBgn0030837	1
FBgn0030840	4
FBgn0030841	2
FBgn0030844	8
FBgn0030853	1
FBgn0030859	18
FBgn0030863	1
FBgn0030869	2
FBgn0030872	11
FBgn0030880	11
FBgn0030881	7
FBgn0030882	1
FBgn0030884	30
FBgn0030887	17
FBgn0030889	3
FBgn0030890	3
FBgn0030895	37
FBgn0030897	5
FBgn0030899	10
FBgn0030904	2
FBgn0030913	1
FBgn0030914	1
FBgn0030918	1
FBgn0030925	11
FBgn0030926	11
FBgn0030928	1
FBgn0030929	1
FBgn0030930	9
FBgn0030932	3
FBgn0030933	1
FBgn0030937	1
FBgn0030944	1
FBgn0030945	2
FBgn0030947	10
FBgn0030949	6
FBgn0030951	1
FBgn0030954	8
FBgn0030956	1
FBgn0030959	1
FBgn0030961	2
FBgn0030963	2
FBgn0030968	14
FBgn0030970	1
FBgn0030973	1
FBgn0030975	1
FBgn0030976	3
FBgn0030982	1
FBgn0030984	11
FBgn0030989	7
FBgn0030990	1
FBgn0030992	6
FBgn0030993	6
FBgn0030997	1
FBgn0031002	5
FBgn0031005	2
FBgn0031010	5
FBgn0031011	5
FBgn0031012	5
FBgn0031016	9
FBgn0031018	1
FBgn0031026	1
FBgn0031032	18
FBgn0031033	18
FBgn0031034	18
FBgn0031036	1
FBgn0031037	9
FBgn0031038	2
FBgn0031039	2
FBgn0031042	1
FBgn0031043	2
FBgn0031045	1
FBgn0031047	2
FBgn0031048	1
FBgn0031049	2
FBgn0031055	1
FBgn0031057	1
FBgn0031058	36
FBgn0031064	4
FBgn0031069	1
FBgn0031074	5
FBgn0031081	24
FBgn0031082	1
FBgn0031086	5
FBgn0031090	11
FBgn0031091	1
FBgn0031092	6
FBgn0031093	1
FBgn0031097	4
FBgn0031098	3
FBgn0031103	3
FBgn0031107	2
FBgn0031116	4
FBgn0031117	29
FBgn0031118	2
FBgn0031126	51
FBgn0031132	1
FBgn0031139	1
FBgn0031141	17
FBgn0031142	4
FBgn0031144	7
FBgn0031145	1
FBgn0031146	1
FBgn0031149	1
FBgn0031161	1
FBgn0031164	5
FBgn0031169	9
FBgn0031170	9
FBgn0031171	9
FBgn0031181	17
FBgn0031182	51
FBgn0031184	5
FBgn0031187	2
FBgn0031188	2
FBgn0031189	1
FBgn0031201	2
FBgn0031208	2
FBgn0031213	1
FBgn0031214	1
FBgn0031216	1
FBgn0031220	14
FBgn0031229	7
FBgn0031232	3
FBgn0031233	4
FBgn0031244	2
FBgn0031245	2
FBgn0031248	5
FBgn0031249	5
FBgn0031250	2
FBgn0031255	1
FBgn0031256	2
FBgn0031260	1
FBgn0031261	3
FBgn0031264	1
FBgn0031267	1
FBgn0031273	14
FBgn0031275	2
FBgn0031279	1
FBgn0031284	1
FBgn0031286	4
FBgn0031289	1
FBgn0031296	1
FBgn0031298	1
FBgn0031299	7
FBgn0031301	1
FBgn0031302	1
FBgn0031307	26
FBgn0031308	2
FBgn0031318	1
FBgn0031319	1
FBgn0031320	7
FBgn0031321	1
FBgn0031322	6
FBgn0031327	29
FBgn0031331	9
FBgn0031332	4
FBgn0031333	4
FBgn0031335	4
FBgn0031344	4
FBgn0031360	2
FBgn0031373	14
FBgn0031374	1
FBgn0031375	3
FBgn0031376	1
FBgn0031378	1
FBgn0031384	4
FBgn0031389	18
FBgn0031392	2
FBgn0031401	1
FBgn0031406	27
FBgn0031407	3
FBgn0031409	17
FBgn0031410	2
FBgn0031412	3
FBgn0031414	2
FBgn0031417	2
FBgn0031418	2
FBgn0031422	1
FBgn0031424	26
FBgn0031426	30
FBgn0031430	3
FBgn0031431	1
FBgn0031432	6
FBgn0031434	2
FBgn0031435	2
FBgn0031440	1
FBgn0031441	9
FBgn0031442	2
FBgn0031443	2
FBgn0031444	1
FBgn0031446	1
FBgn0031449	14
FBgn0031450	1
FBgn0031451	1
FBgn0031456	2
FBgn0031460	1
FBgn0031461	2
FBgn0031462	3
FBgn0031464	1
FBgn0031465	15
FBgn0031466	11
FBgn0031467	30
FBgn0031468	11
FBgn0031469	11
FBgn0031470	18
FBgn0031471	18
FBgn0031472	11
FBgn0031473	3
FBgn0031478	5
FBgn0031479	3
FBgn0031489	2
FBgn0031490	3
FBgn0031491	1
FBgn0031492	1
FBgn0031495	2
FBgn0031504	2
FBgn0031513	2
FBgn0031514	2
FBgn0031515	14
FBgn0031516	14
FBgn0031517	19
FBgn0031518	2
FBgn0031519	3
FBgn0031520	19
FBgn0031522	19
FBgn0031523	19
FBgn0031530	9
FBgn0031533	22
FBgn0031534	1
FBgn0031545	2
FBgn0031546	2
FBgn0031547	3
FBgn0031558	5
FBgn0031559	5
FBgn0031560	5
FBgn0031561	5
FBgn0031566	4
FBgn0031568	2
FBgn0031574	8
FBgn0031585	5
FBgn0031590	1
FBgn0031592	7
FBgn0031597	7
FBgn0031606	3
FBgn0031610	1
FBgn0031613	4
FBgn0031619	20
FBgn0031620	1
FBgn0031622	2
FBgn0031626	1
FBgn0031627	4
FBgn0031628	1
FBgn0031629	2
FBgn0031630	5
FBgn0031631	6
FBgn0031634	3
FBgn0031636	1
FBgn0031643	1
FBgn0031644	1
FBgn0031645	26
FBgn0031649	4
FBgn0031652	7
FBgn0031653	28
FBgn0031654	28
FBgn0031655	1
FBgn0031673	2
FBgn0031676	1
FBgn0031678	24
FBgn0031681	9
FBgn0031682	1
FBgn0031688	6
FBgn0031689	6
FBgn0031692	12
FBgn0031693	51
FBgn0031694	51
FBgn0031695	51
FBgn0031696	1
FBgn0031697	2
FBgn0031700	5
FBgn0031701	2
FBgn0031703	15
FBgn0031720	3
FBgn0031721	3
FBgn0031722	2
FBgn0031723	2
FBgn0031724	2
FBgn0031725	17
FBgn0031726	51
FBgn0031728	3
FBgn0031730	2
FBgn0031731	1
FBgn0031732	2
FBgn0031734	2
FBgn0031735	1
FBgn0031737	4
FBgn0031738	2
FBgn0031741	5
FBgn0031752	1
FBgn0031757	11
FBgn0031758	11
FBgn0031759	1
FBgn0031760	7
FBgn0031763	1
FBgn0031765	11
FBgn0031769	4
FBgn0031771	2
FBgn0031772	1
FBgn0031775	8
FBgn0031784	1
FBgn0031791	7
FBgn0031800	37
FBgn0031801	37
FBgn0031802	20
FBgn0031803	20
FBgn0031804	11
FBgn0031805	24
FBgn0031808	24
FBgn0031813	5
FBgn0031814	1
FBgn0031815	2
FBgn0031824	6
FBgn0031826	1
FBgn0031835	5
FBgn0031837	17
FBgn0031844	3
FBgn0031850	2
FBgn0031853	8
FBgn0031854	8
FBgn0031855	2
FBgn0031856	1
FBgn0031859	1
FBgn0031860	1
FBgn0031865	1
FBgn0031866	4
FBgn0031872	5
FBgn0031873	1
FBgn0031879	4
FBgn0031881	3
FBgn0031882	11
FBgn0031883	4
FBgn0031887	13
FBgn0031888	1
FBgn0031893	2
FBgn0031896	1
FBgn0031902	3
FBgn0031903	3
FBgn0031904	1
FBgn0031906	2
FBgn0031907	1
FBgn0031908	1
FBgn0031910	14
FBgn0031912	1
FBgn0031913	20
FBgn0031914	20
FBgn0031918	2
FBgn0031925	51
FBgn0031926	1
FBgn0031929	18
FBgn0031930	18
FBgn0031935	14
FBgn0031936	14
FBgn0031937	14
FBgn0031939	14
FBgn0031940	2
FBgn0031941	1
FBgn0031942	2
FBgn0031948	2
FBgn0031954	3
FBgn0031957	3
FBgn0031959	1
FBgn0031961	3
FBgn0031969	13
FBgn0031970	13
FBgn0031971	1
FBgn0031972	9
FBgn0031973	3
FBgn0031974	5
FBgn0031976	30
FBgn0031981	1
FBgn0031986	7
FBgn0031988	7
FBgn0031992	5
FBgn0031995	1
FBgn0031998	13
FBgn0031999	4
FBgn0032001	2
FBgn0032002	2
FBgn0032003	2
FBgn0032005	1
FBgn0032006	4
FBgn0032010	1
FBgn0032018	11
FBgn0032026	11
FBgn0032029	30
FBgn0032030	1
FBgn0032031	1
FBgn0032036	10
FBgn0032040	1
FBgn0032047	2
FBgn0032049	12
FBgn0032054	1
FBgn0032055	16
FBgn0032057	29
FBgn0032058	29
FBgn0032061	1
FBgn0032066	7
FBgn0032067	7
FBgn0032068	7
FBgn0032069	7
FBgn0032074	7
FBgn0032075	7
FBgn0032078	11
FBgn0032080	15
FBgn0032082	15
FBgn0032083	2
FBgn0032084	5
FBgn0032085	5
FBgn0032086	5
FBgn0032087	1
FBgn0032088	1
FBgn0032089	2
FBgn0032090	1
FBgn0032094	2
FBgn0032095	4
FBgn0032096	2
FBgn0032104	1
FBgn0032105	1
FBgn0032111	3
FBgn0032115	1
FBgn0032116	3
FBgn0032117	2
FBgn0032120	4
FBgn0032123	7
FBgn0032125	30
FBgn0032130	3
FBgn0032131	29
FBgn0032132	29
FBgn0032135	2
FBgn0032136	1
FBgn0032143	18
FBgn0032144	18
FBgn0032147	1
FBgn0032151	3
FBgn0032160	2
FBgn0032161	2
FBgn0032162	2
FBgn0032163	4
FBgn0032167	14
FBgn0032172	1
FBgn0032176	4
FBgn0032178	3
FBgn0032187	6
FBgn0032188	1
FBgn0032191	1
FBgn0032192	1
FBgn0032194	6
FBgn0032196	1
FBgn0032198	1
FBgn0032208	1
FBgn0032209	4
FBgn0032213	18
FBgn0032219	3
FBgn0032223	4
FBgn0032224	1
FBgn0032225	5
FBgn0032228	6
FBgn0032233	20
FBgn0032235	2
FBgn0032242	1
FBgn0032243	6
FBgn0032246	1
FBgn0032247	1
FBgn0032248	1
FBgn0032249	4
FBgn0032252	2
FBgn0032253	7
FBgn0032256	1
FBgn0032262	2
FBgn0032264	22
FBgn0032265	22
FBgn0032266	22
FBgn0032271	22
FBgn0032276	1
FBgn0032287	2
FBgn0032289	30
FBgn0032291	1
FBgn0032293	1
FBgn0032294	4
FBgn0032295	3
FBgn0032298	1
FBgn0032303	12
FBgn0032304	12
FBgn0032314	3
FBgn0032329	7
FBgn0032330	2
FBgn0032338	15
FBgn0032339	1
FBgn0032341	4
FBgn0032358	1
FBgn0032359	7
FBgn0032362	1
FBgn0032363	5
FBgn0032364	4
FBgn0032368	1
FBgn0032369	1
FBgn0032372	4
FBgn0032373	4
FBgn0032377	2
FBgn0032381	10
FBgn0032382	10
FBgn0032391	1
FBgn0032393	1
FBgn0032394	1
FBgn0032397	2
FBgn0032402	1
FBgn0032405	5
FBgn0032414	1
FBgn0032415	4
FBgn0032421	1
FBgn0032424	1
FBgn0032433	7
FBgn0032435	7
FBgn0032436	2
FBgn0032439	1
FBgn0032442	24
FBgn0032449	2
FBgn0032452	1
FBgn0032453	7
FBgn0032454	1
FBgn0032455	1
FBgn0032456	1
FBgn0032457	2
FBgn0032464	2
FBgn0032467	1
FBgn0032471	5
FBgn0032473	1
FBgn0032474	2
FBgn0032475	2
FBgn0032478	3
FBgn0032480	1
FBgn0032484	9
FBgn0032487	1
FBgn0032490	2
FBgn0032491	2
FBgn0032492	1
FBgn0032493	2
FBgn0032494	2
FBgn0032495	2
FBgn0032505	1
FBgn0032506	1
FBgn0032507	18
FBgn0032514	3
FBgn0032515	1
FBgn0032516	2
FBgn0032519	1
FBgn0032520	3
FBgn0032522	1
FBgn0032524	1
FBgn0032525	3
FBgn0032535	5
FBgn0032536	5
FBgn0032538	3
FBgn0032549	36
FBgn0032551	36
FBgn0032553	5
FBgn0032585	24
FBgn0032586	1
FBgn0032590	1
FBgn0032593	2
FBgn0032596	2
FBgn0032597	1
FBgn0032598	5
FBgn0032601	12
FBgn0032603	1
FBgn0032609	2
FBgn0032612	30
FBgn0032614	4
FBgn0032615	4
FBgn0032618	2
FBgn0032624	1
FBgn0032629	13
FBgn0032631	1
FBgn0032632	1
FBgn0032633	2
FBgn0032636	2
FBgn0032637	2
FBgn0032638	18
FBgn0032639	18
FBgn0032640	4
FBgn0032643	1
FBgn0032647	2
FBgn0032648	2
FBgn0032649	2
FBgn0032650	9
FBgn0032652	3
FBgn0032654	1
FBgn0032660	2
FBgn0032663	2
FBgn0032664	1
FBgn0032668	5
FBgn0032669	5
FBgn0032670	5
FBgn0032671	1
FBgn0032677	1
FBgn0032679	1
FBgn0032680	1
FBgn0032684	19
FBgn0032685	8
FBgn0032688	1
FBgn0032689	4
FBgn0032690	1
FBgn0032699	1
FBgn0032702	2
FBgn0032707	2
FBgn0032713	13
FBgn0032715	2
FBgn0032725	1
FBgn0032726	1
FBgn0032727	1
FBgn0032731	1
FBgn0032733	2
FBgn0032741	10
FBgn0032752	8
FBgn0032753	21
FBgn0032754	2
FBgn0032763	12
FBgn0032768	1
FBgn0032769	1
FBgn0032771	1
FBgn0032775	5
FBgn0032779	12
FBgn0032782	3
FBgn0032783	20
FBgn0032785	20
FBgn0032787	2
FBgn0032788	2
FBgn0032789	2
FBgn0032790	2
FBgn0032791	2
FBgn0032796	1
FBgn0032797	3
FBgn0032801	2
FBgn0032805	1
FBgn0032809	2
FBgn0032810	2
FBgn0032813	1
FBgn0032814	12
FBgn0032815	1
FBgn0032816	1
FBgn0032817	1
FBgn0032818	1
FBgn0032821	2
FBgn0032827	3
FBgn0032833	1
FBgn0032839	7
FBgn0032843	15
FBgn0032853	19
FBgn0032858	2
FBgn0032863	1
FBgn0032864	5
FBgn0032868	2
FBgn0032879	8
FBgn0032880	2
FBgn0032881	1
FBgn0032882	1
FBgn0032883	5
FBgn0032888	11
FBgn0032889	3
FBgn0032894	2
FBgn0032895	1
FBgn0032897	2
FBgn0032899	2
FBgn0032900	2
FBgn0032908	11
FBgn0032910	5
FBgn0032913	3
FBgn0032919	1
FBgn0032923	1
FBgn0032934	1
FBgn0032935	1
FBgn0032940	1
FBgn0032943	7
FBgn0032945	4
FBgn0032946	2
FBgn0032955	1
FBgn0032956	4
FBgn0032964	15
FBgn0032967	15
FBgn0032968	6
FBgn0032969	1
FBgn0032971	2
FBgn0032972	6
FBgn0032973	30
FBgn0032979	3
FBgn0032981	22
FBgn0032986	1
FBgn0033015	2
FBgn0033020	1
FBgn0033027	12
FBgn0033028	5
FBgn0033032	2
FBgn0033033	18
FBgn0033041	17
FBgn0033043	17
FBgn0033047	4
FBgn0033048	26
FBgn0033051	1
FBgn0033055	1
FBgn0033058	1
FBgn0033061	8
FBgn0033065	51
FBgn0033067	2
FBgn0033069	3
FBgn0033074	2
FBgn0033079	1
FBgn0033089	8
FBgn0033093	1
FBgn0033095	5
FBgn0033096	3
FBgn0033097	3
FBgn0033101	7
FBgn0033110	18
