Ensembl.Gene.ID	Paralogs.Number
WBGene00006077	23
WBGene00006078	23
WBGene00006080	23
WBGene00006081	23
WBGene00006082	23
WBGene00006083	23
WBGene00006084	23
WBGene00006085	23
WBGene00006086	23
WBGene00006087	23
WBGene00006090	23
WBGene00006092	23
WBGene00006093	14
WBGene00006094	14
WBGene00006096	23
WBGene00006097	23
WBGene00006098	14
WBGene00006099	14
WBGene00006102	14
WBGene00006103	14
WBGene00006104	14
WBGene00006105	14
WBGene00006106	14
WBGene00006108	14
WBGene00006109	14
WBGene00006110	14
WBGene00006111	14
WBGene00006112	14
WBGene00006113	14
WBGene00006117	18
WBGene00006120	18
WBGene00006121	18
WBGene00006122	18
WBGene00006124	18
WBGene00006125	18
WBGene00006126	18
WBGene00006127	18
WBGene00006128	18
WBGene00006129	18
WBGene00006130	18
WBGene00006131	18
WBGene00006133	18
WBGene00006134	18
WBGene00006135	18
WBGene00006136	18
WBGene00006137	26
WBGene00006138	2
WBGene00006139	2
WBGene00006140	2
WBGene00006141	6
WBGene00006142	6
WBGene00006143	6
WBGene00006144	6
WBGene00006145	6
WBGene00006146	6
WBGene00006147	6
WBGene00006148	11
WBGene00006149	11
WBGene00006150	11
WBGene00006151	11
WBGene00006152	11
WBGene00006153	12
WBGene00006154	12
WBGene00006155	12
WBGene00006156	12
WBGene00006157	12
WBGene00006158	12
WBGene00006159	12
WBGene00006160	12
WBGene00006161	12
WBGene00006162	12
WBGene00006163	11
WBGene00006164	11
WBGene00006165	11
WBGene00006166	11
WBGene00006167	11
WBGene00006169	23
WBGene00006170	28
WBGene00006171	28
WBGene00006172	28
WBGene00006173	28
WBGene00006174	28
WBGene00006175	28
WBGene00006176	28
WBGene00006178	28
WBGene00006179	28
WBGene00006180	28
WBGene00006182	28
WBGene00006183	28
WBGene00006184	28
WBGene00006186	28
WBGene00006187	28
WBGene00006188	28
WBGene00006189	28
WBGene00006190	28
WBGene00006191	28
WBGene00006192	28
WBGene00006193	28
WBGene00006195	28
WBGene00006196	28
WBGene00006197	28
WBGene00006198	28
WBGene00006199	22
WBGene00006200	22
WBGene00006201	22
WBGene00006202	22
WBGene00006203	22
WBGene00006204	22
WBGene00006205	22
WBGene00006206	22
WBGene00006207	26
WBGene00006208	22
WBGene00006209	22
WBGene00006210	22
WBGene00006211	22
WBGene00006212	22
WBGene00006213	22
WBGene00006214	22
WBGene00006215	22
WBGene00006216	22
WBGene00006217	22
WBGene00006218	22
WBGene00006219	22
WBGene00006220	24
WBGene00006221	26
WBGene00006222	26
WBGene00006224	26
WBGene00006225	26
WBGene00006226	26
WBGene00006227	16
WBGene00006228	16
WBGene00006229	16
WBGene00006230	16
WBGene00006231	16
WBGene00006232	16
WBGene00006233	16
WBGene00006234	16
WBGene00006235	16
WBGene00006236	16
WBGene00006237	26
WBGene00006238	26
WBGene00006239	26
WBGene00006240	26
WBGene00006241	26
WBGene00006242	26
WBGene00006244	26
WBGene00006247	26
WBGene00006249	26
WBGene00006251	26
WBGene00006252	26
WBGene00006253	26
WBGene00006254	26
WBGene00006255	26
WBGene00006256	26
WBGene00006257	26
WBGene00006258	26
WBGene00006259	26
WBGene00006260	1
WBGene00006261	1
WBGene00006262	4
WBGene00006263	4
WBGene00006264	4
WBGene00006265	25
WBGene00006266	25
WBGene00006268	25
WBGene00006270	25
WBGene00006271	25
WBGene00006272	25
WBGene00006273	25
WBGene00006274	25
WBGene00006275	25
WBGene00006276	25
WBGene00006277	25
WBGene00006278	25
WBGene00006279	25
WBGene00006280	25
WBGene00006281	25
WBGene00006282	25
WBGene00006283	25
WBGene00006284	25
WBGene00006286	25
WBGene00006287	25
WBGene00006288	25
WBGene00006289	25
WBGene00006309	1
WBGene00006310	1
WBGene00006318	3
WBGene00006324	1
WBGene00006331	4
WBGene00006363	3
WBGene00006364	1
WBGene00006365	2
WBGene00006366	11
WBGene00006367	3
WBGene00006371	3
WBGene00006372	3
WBGene00006374	3
WBGene00006380	8
WBGene00006386	2
WBGene00006387	1
WBGene00006388	1
WBGene00006389	1
WBGene00006393	2
WBGene00006394	2
WBGene00006395	2
WBGene00006402	4
WBGene00006405	3
WBGene00006406	2
WBGene00006407	4
WBGene00006408	1
WBGene00006410	1
WBGene00006411	7
WBGene00006412	4
WBGene00006415	1
WBGene00006416	2
WBGene00006418	2
WBGene00006419	17
WBGene00006423	7
WBGene00006428	18
WBGene00006431	2
WBGene00006434	1
WBGene00006435	6
WBGene00006436	4
WBGene00006437	4
WBGene00006439	6
WBGene00006441	6
WBGene00006443	3
WBGene00006449	24
WBGene00006454	1
WBGene00006456	3
WBGene00006459	2
WBGene00006460	1
WBGene00006462	7
WBGene00006463	1
WBGene00006464	34
WBGene00006466	1
WBGene00006467	3
WBGene00006470	3
WBGene00006471	20
WBGene00006472	2
WBGene00006474	5
WBGene00006475	7
WBGene00006476	1
WBGene00006477	7
WBGene00006479	3
WBGene00006481	2
WBGene00006483	4
WBGene00006484	3
WBGene00006486	5
WBGene00006487	5
WBGene00006488	1
WBGene00006490	2
WBGene00006493	6
WBGene00006494	5
WBGene00006495	6
WBGene00006496	1
WBGene00006498	2
WBGene00006499	1
WBGene00006504	6
WBGene00006505	2
WBGene00006508	3
WBGene00006510	1
WBGene00006512	1
WBGene00006514	3
WBGene00006517	4
WBGene00006518	1
WBGene00006520	2
WBGene00006522	9
WBGene00006525	7
WBGene00006526	7
WBGene00006528	7
WBGene00006529	7
WBGene00006530	7
WBGene00006531	7
WBGene00006532	7
WBGene00006533	7
WBGene00006534	1
WBGene00006535	7
WBGene00006536	5
WBGene00006537	5
WBGene00006538	5
WBGene00006539	5
WBGene00006542	1
WBGene00006543	3
WBGene00006544	3
WBGene00006545	11
WBGene00006546	11
WBGene00006547	11
WBGene00006549	11
WBGene00006550	1
WBGene00006551	1
WBGene00006552	1
WBGene00006553	11
WBGene00006554	11
WBGene00006556	11
WBGene00006557	11
WBGene00006558	11
WBGene00006559	11
WBGene00006562	4
WBGene00006565	1
WBGene00006566	1
WBGene00006567	1
WBGene00006570	1
WBGene00006576	18
WBGene00006577	1
WBGene00006582	1
WBGene00006583	7
WBGene00006584	3
WBGene00006585	3
WBGene00006586	3
WBGene00006587	3
WBGene00006588	3
WBGene00006589	3
WBGene00006590	1
WBGene00006591	38
WBGene00006592	38
WBGene00006593	11
WBGene00006594	1
WBGene00006596	1
WBGene00006597	2
WBGene00006598	2
WBGene00006599	4
WBGene00006600	2
WBGene00006602	2
WBGene00006603	2
WBGene00006604	2
WBGene00006605	2
WBGene00006606	5
WBGene00006607	4
WBGene00006608	4
WBGene00006609	4
WBGene00006610	4
WBGene00006611	4
WBGene00006612	1
WBGene00006614	2
WBGene00006615	2
WBGene00006616	3
WBGene00006622	1
WBGene00006623	1
WBGene00006624	6
WBGene00006625	6
WBGene00006627	2
WBGene00006628	2
WBGene00006629	2
WBGene00006630	2
WBGene00006631	2
WBGene00006632	2
WBGene00006633	2
WBGene00006634	3
WBGene00006635	3
WBGene00006637	3
WBGene00006638	2
WBGene00006639	3
WBGene00006640	2
WBGene00006641	1
WBGene00006642	1
WBGene00006647	1
WBGene00006652	7
WBGene00006654	6
WBGene00006655	2
WBGene00006656	2
WBGene00006657	30
WBGene00006658	30
WBGene00006659	30
WBGene00006660	2
WBGene00006661	1
WBGene00006662	30
WBGene00006663	30
WBGene00006664	30
WBGene00006665	30
WBGene00006666	30
WBGene00006667	30
WBGene00006668	30
WBGene00006669	3
WBGene00006670	30
WBGene00006671	30
WBGene00006672	30
WBGene00006673	3
WBGene00006674	30
WBGene00006675	30
WBGene00006676	30
WBGene00006677	30
WBGene00006678	5
WBGene00006679	5
WBGene00006680	30
WBGene00006681	30
WBGene00006682	30
WBGene00006683	30
WBGene00006684	30
WBGene00006685	5
WBGene00006686	5
WBGene00006687	30
WBGene00006688	5
WBGene00006689	2
WBGene00006690	30
WBGene00006691	30
WBGene00006692	30
WBGene00006693	30
WBGene00006694	30
WBGene00006695	5
WBGene00006696	3
WBGene00006702	2
WBGene00006703	2
WBGene00006704	2
WBGene00006706	1
WBGene00006709	2
WBGene00006710	2
WBGene00006711	2
WBGene00006713	2
WBGene00006715	3
WBGene00006716	3
WBGene00006717	3
WBGene00006718	1
WBGene00006721	2
WBGene00006722	2
WBGene00006723	2
WBGene00006725	2
WBGene00006728	1
WBGene00006729	2
WBGene00006731	1
WBGene00006737	1
WBGene00006739	1
WBGene00006741	9
WBGene00006742	4
WBGene00006744	2
WBGene00006745	7
WBGene00006747	24
WBGene00006748	15
WBGene00006749	24
WBGene00006750	1
WBGene00006754	1
WBGene00006755	1
WBGene00006756	2
WBGene00006757	1
WBGene00006759	4
WBGene00006761	9
WBGene00006762	4
WBGene00006763	3
WBGene00006764	3
WBGene00006765	9
WBGene00006766	7
WBGene00006768	3
WBGene00006769	2
WBGene00006771	3
WBGene00006772	1
WBGene00006774	9
WBGene00006775	3
WBGene00006776	1
WBGene00006777	1
WBGene00006778	7
WBGene00006779	3
WBGene00006780	3
WBGene00006781	1
WBGene00006784	8
WBGene00006786	1
WBGene00006787	2
WBGene00006789	7
WBGene00006791	1
WBGene00006792	30
WBGene00006793	1
WBGene00006795	1
WBGene00006797	9
WBGene00006798	3
WBGene00006801	1
WBGene00006803	6
WBGene00006805	1
WBGene00006807	1
WBGene00006809	4
WBGene00006810	1
WBGene00006814	5
WBGene00006817	1
WBGene00006818	2
WBGene00006819	3
WBGene00006820	4
WBGene00006823	1
WBGene00006826	4
WBGene00006829	3
WBGene00006830	7
WBGene00006831	7
WBGene00006832	15
WBGene00006833	6
WBGene00006839	1
WBGene00006840	3
WBGene00006845	1
WBGene00006852	1
WBGene00006853	2
WBGene00006861	7
WBGene00006862	1
WBGene00006863	2
WBGene00006864	10
WBGene00006865	14
WBGene00006869	2
WBGene00006870	6
WBGene00006873	5
WBGene00006881	8
WBGene00006886	22
WBGene00006888	11
WBGene00006894	21
WBGene00006895	21
WBGene00006896	21
WBGene00006897	21
WBGene00006902	8
WBGene00006910	2
WBGene00006911	2
WBGene00006912	2
WBGene00006914	3
WBGene00006915	3
WBGene00006916	3
WBGene00006921	1
WBGene00006923	1
WBGene00006925	5
WBGene00006926	5
WBGene00006927	5
WBGene00006928	5
WBGene00006929	5
WBGene00006930	5
WBGene00006932	2
WBGene00006935	1
WBGene00006936	1
WBGene00006937	1
WBGene00006938	1
WBGene00006940	1
WBGene00006941	1
WBGene00006944	3
WBGene00006947	11
WBGene00006948	11
WBGene00006949	1
WBGene00006950	11
WBGene00006951	1
WBGene00006952	11
WBGene00006953	11
WBGene00006954	11
WBGene00006955	11
WBGene00006961	2
WBGene00006965	2
WBGene00006966	2
WBGene00006971	7
WBGene00006975	3
WBGene00006976	1
WBGene00006978	2
WBGene00006979	2
WBGene00006980	2
WBGene00006981	2
WBGene00006984	2
WBGene00006986	1
WBGene00006987	4
WBGene00006988	1
WBGene00006993	1
WBGene00006994	2
WBGene00006996	1
WBGene00006999	1
WBGene00007000	2
WBGene00007001	2
WBGene00007006	18
WBGene00007007	2
WBGene00007009	2
WBGene00007010	1
WBGene00007011	1
WBGene00007029	3
WBGene00007036	2
WBGene00007041	1
WBGene00007044	6
WBGene00007047	4
WBGene00007049	60
WBGene00007050	1
WBGene00007053	3
WBGene00007054	1
WBGene00007055	4
WBGene00007056	2
WBGene00007057	6
WBGene00007060	9
WBGene00007062	2
WBGene00007065	2
WBGene00007067	1
WBGene00007070	19
WBGene00007071	10
WBGene00007072	16
WBGene00007073	16
WBGene00007075	3
WBGene00007076	1
WBGene00007079	1
WBGene00007080	6
WBGene00007081	1
WBGene00007082	11
WBGene00007083	5
WBGene00007085	4
WBGene00007088	2
WBGene00007089	1
WBGene00007090	2
WBGene00007093	2
WBGene00007094	2
WBGene00007096	9
WBGene00007097	8
WBGene00007100	1
WBGene00007104	12
WBGene00007109	2
WBGene00007112	26
WBGene00007116	1
WBGene00007123	22
WBGene00007127	22
WBGene00007128	1
WBGene00007129	6
WBGene00007130	8
WBGene00007131	6
WBGene00007132	6
WBGene00007134	6
WBGene00007135	2
WBGene00007138	3
WBGene00007140	28
WBGene00007141	5
WBGene00007142	13
WBGene00007143	1
WBGene00007148	1
WBGene00007150	3
WBGene00007152	28
WBGene00007153	28
WBGene00007156	1
WBGene00007159	1
WBGene00007161	16
WBGene00007162	35
WBGene00007163	35
WBGene00007164	2
WBGene00007166	35
WBGene00007167	1
WBGene00007170	2
WBGene00007172	1
WBGene00007173	1
WBGene00007174	1
WBGene00007175	9
WBGene00007176	3
WBGene00007177	11
WBGene00007178	1
WBGene00007179	2
WBGene00007182	5
WBGene00007185	2
WBGene00007190	7
WBGene00007191	2
WBGene00007200	3
WBGene00007201	1
WBGene00007203	26
WBGene00007204	26
WBGene00007206	1
WBGene00007208	1
WBGene00007209	2
WBGene00007211	9
WBGene00007215	1
WBGene00007216	1
WBGene00007220	7
WBGene00007221	6
WBGene00007223	1
WBGene00007228	11
WBGene00007230	13
WBGene00007239	2
WBGene00007243	5
WBGene00007244	1
WBGene00007245	31
WBGene00007246	5
WBGene00007248	4
WBGene00007249	1
WBGene00007250	5
WBGene00007251	5
WBGene00007252	2
WBGene00007254	6
WBGene00007255	4
WBGene00007258	3
WBGene00007269	60
WBGene00007270	1
WBGene00007274	7
WBGene00007277	1
WBGene00007279	3
WBGene00007283	1
WBGene00007287	2
WBGene00007289	3
WBGene00007290	3
WBGene00007291	17
WBGene00007292	3
WBGene00007297	24
WBGene00007301	1
WBGene00007302	5
WBGene00007303	1
WBGene00007304	24
WBGene00007305	8
WBGene00007306	2
WBGene00007307	2
WBGene00007308	8
WBGene00007309	10
WBGene00007310	1
WBGene00007313	4
WBGene00007314	33
WBGene00007320	3
WBGene00007321	2
WBGene00007323	9
WBGene00007324	3
WBGene00007325	1
WBGene00007328	18
WBGene00007329	3
WBGene00007331	18
WBGene00007335	8
WBGene00007339	1
WBGene00007340	4
WBGene00007341	1
WBGene00007342	1
WBGene00007343	2
WBGene00007344	2
WBGene00007346	17
WBGene00007347	7
WBGene00007350	3
WBGene00007352	1
WBGene00007354	29
WBGene00007356	2
WBGene00007357	2
WBGene00007358	5
WBGene00007360	25
WBGene00007361	17
WBGene00007362	18
WBGene00007363	6
WBGene00007364	6
WBGene00007365	1
WBGene00007366	7
WBGene00007367	11
WBGene00007368	15
WBGene00007369	31
WBGene00007370	11
WBGene00007373	10
WBGene00007375	1
WBGene00007378	16
WBGene00007379	4
WBGene00007380	8
WBGene00007381	8
WBGene00007382	3
WBGene00007383	3
WBGene00007384	3
WBGene00007388	2
WBGene00007389	2
WBGene00007392	9
WBGene00007393	9
WBGene00007394	24
WBGene00007396	4
WBGene00007397	3
WBGene00007398	3
WBGene00007401	1
WBGene00007402	19
WBGene00007404	26
WBGene00007406	4
WBGene00007408	1
WBGene00007415	16
WBGene00007418	9
WBGene00007422	38
WBGene00007423	4
WBGene00007424	26
WBGene00007425	4
WBGene00007426	2
WBGene00007431	4
WBGene00007432	2
WBGene00007437	5
WBGene00007438	2
WBGene00007440	3
WBGene00007441	3
WBGene00007442	3
WBGene00007446	4
WBGene00007448	60
WBGene00007450	2
WBGene00007451	4
WBGene00007452	2
WBGene00007453	4
WBGene00007455	38
WBGene00007456	44
WBGene00007457	3
WBGene00007458	2
WBGene00007459	2
WBGene00007460	2
WBGene00007462	7
WBGene00007463	1
WBGene00007465	31
WBGene00007466	31
WBGene00007467	31
WBGene00007469	31
WBGene00007470	31
WBGene00007471	31
WBGene00007472	31
WBGene00007473	31
WBGene00007478	1
WBGene00007479	1
WBGene00007480	2
WBGene00007484	1
WBGene00007489	4
WBGene00007496	2
WBGene00007497	4
WBGene00007499	2
WBGene00007500	1
WBGene00007506	2
WBGene00007507	3
WBGene00007508	3
WBGene00007509	3
WBGene00007512	1
WBGene00007513	9
WBGene00007516	2
WBGene00007517	2
WBGene00007518	1
WBGene00007520	2
WBGene00007523	1
WBGene00007528	1
WBGene00007533	2
WBGene00007534	3
WBGene00007535	13
WBGene00007537	5
WBGene00007541	5
WBGene00007544	1
WBGene00007545	2
WBGene00007546	21
WBGene00007547	21
WBGene00007548	1
WBGene00007549	3
WBGene00007550	7
WBGene00007554	1
WBGene00007557	1
WBGene00007558	1
WBGene00007563	60
WBGene00007565	6
WBGene00007569	2
WBGene00007570	3
WBGene00007571	2
WBGene00007572	2
WBGene00007578	24
WBGene00007581	1
WBGene00007584	3
WBGene00007588	2
WBGene00007590	24
WBGene00007591	5
WBGene00007594	2
WBGene00007595	1
WBGene00007598	4
WBGene00007599	4
WBGene00007601	1
WBGene00007604	1
WBGene00007605	16
WBGene00007607	1
WBGene00007610	16
WBGene00007611	1
WBGene00007614	6
WBGene00007618	1
WBGene00007620	3
WBGene00007624	24
WBGene00007631	9
WBGene00007635	18
WBGene00007637	4
WBGene00007638	19
WBGene00007641	3
WBGene00007643	1
WBGene00007646	1
WBGene00007648	2
WBGene00007649	2
WBGene00007650	38
WBGene00007653	4
WBGene00007656	9
WBGene00007657	6
WBGene00007658	9
WBGene00007659	6
WBGene00007660	6
WBGene00007661	4
WBGene00007662	9
WBGene00007664	1
WBGene00007666	2
WBGene00007667	1
WBGene00007669	54
WBGene00007672	15
WBGene00007673	4
WBGene00007675	1
WBGene00007678	11
WBGene00007680	4
WBGene00007682	2
WBGene00007691	39
WBGene00007692	39
WBGene00007693	39
WBGene00007694	1
WBGene00007695	39
WBGene00007699	5
WBGene00007700	5
WBGene00007701	23
WBGene00007709	4
WBGene00007711	2
WBGene00007714	2
WBGene00007716	13
WBGene00007723	2
WBGene00007724	6
WBGene00007725	6
WBGene00007726	3
WBGene00007727	4
WBGene00007728	8
WBGene00007729	5
WBGene00007732	3
WBGene00007733	2
WBGene00007735	7
WBGene00007736	2
WBGene00007739	10
WBGene00007741	2
WBGene00007750	2
WBGene00007752	2
WBGene00007753	4
WBGene00007755	4
WBGene00007757	7
WBGene00007758	3
WBGene00007759	3
WBGene00007761	2
WBGene00007763	5
WBGene00007764	1
WBGene00007766	2
WBGene00007768	9
WBGene00007769	4
WBGene00007770	28
WBGene00007772	4
WBGene00007773	3
WBGene00007774	16
WBGene00007775	1
WBGene00007776	5
WBGene00007777	60
WBGene00007779	1
WBGene00007786	7
WBGene00007788	1
WBGene00007789	1
WBGene00007791	2
WBGene00007792	11
WBGene00007793	11
WBGene00007794	11
WBGene00007795	11
WBGene00007799	2
WBGene00007800	4
WBGene00007801	3
WBGene00007802	6
WBGene00007804	2
WBGene00007805	5
WBGene00007806	5
WBGene00007807	31
WBGene00007808	26
WBGene00007810	3
WBGene00007811	3
WBGene00007812	3
WBGene00007813	3
WBGene00007820	5
WBGene00007822	5
WBGene00007824	2
WBGene00007825	11
WBGene00007829	17
WBGene00007831	22
WBGene00007832	22
WBGene00007833	17
WBGene00007834	13
WBGene00007835	17
WBGene00007837	35
WBGene00007838	35
WBGene00007840	2
WBGene00007842	16
WBGene00007844	32
WBGene00007846	2
WBGene00007847	2
WBGene00007848	1
WBGene00007849	3
WBGene00007851	15
WBGene00007854	6
WBGene00007857	3
WBGene00007858	2
WBGene00007862	5
WBGene00007864	31
WBGene00007865	44
WBGene00007866	31
WBGene00007867	31
WBGene00007869	2
WBGene00007870	1
WBGene00007871	2
WBGene00007872	31
WBGene00007873	31
WBGene00007874	2
WBGene00007875	31
WBGene00007876	31
WBGene00007885	38
WBGene00007886	1
WBGene00007887	19
WBGene00007888	4
WBGene00007891	3
WBGene00007897	8
WBGene00007903	2
WBGene00007905	1
WBGene00007908	1
WBGene00007909	3
WBGene00007910	10
WBGene00007913	25
WBGene00007914	3
WBGene00007915	1
WBGene00007916	1
WBGene00007918	2
WBGene00007920	4
WBGene00007924	2
WBGene00007925	1
WBGene00007929	5
WBGene00007930	5
WBGene00007934	2
WBGene00007938	16
WBGene00007942	1
WBGene00007943	1
WBGene00007944	2
WBGene00007946	38
WBGene00007947	54
WBGene00007949	25
WBGene00007951	17
WBGene00007954	2
WBGene00007955	1
WBGene00007957	1
WBGene00007960	2
WBGene00007961	13
WBGene00007963	28
WBGene00007964	28
WBGene00007967	28
WBGene00007972	1
WBGene00007973	3
WBGene00007977	6
WBGene00007978	2
WBGene00007979	1
WBGene00007981	2
WBGene00007986	7
WBGene00007987	2
WBGene00007988	26
WBGene00007992	2
WBGene00007993	2
WBGene00007994	1
WBGene00007995	1
WBGene00007996	1
WBGene00007997	14
WBGene00007998	5
WBGene00008000	54
WBGene00008003	5
WBGene00008005	1
WBGene00008006	3
WBGene00008009	3
WBGene00008010	2
WBGene00008012	7
WBGene00008014	35
WBGene00008015	3
WBGene00008016	2
WBGene00008017	4
WBGene00008018	2
WBGene00008019	10
WBGene00008022	28
WBGene00008027	22
WBGene00008028	22
WBGene00008029	22
WBGene00008030	22
WBGene00008031	54
WBGene00008032	2
WBGene00008033	3
WBGene00008036	1
WBGene00008038	26
WBGene00008040	24
WBGene00008042	26
WBGene00008043	26
WBGene00008044	26
WBGene00008047	1
WBGene00008050	26
WBGene00008053	1
WBGene00008056	28
WBGene00008057	20
WBGene00008058	18
WBGene00008059	1
WBGene00008060	1
WBGene00008062	7
WBGene00008063	3
WBGene00008065	10
WBGene00008066	11
WBGene00008067	1
WBGene00008068	1
WBGene00008069	2
WBGene00008070	11
WBGene00008071	11
WBGene00008073	3
WBGene00008076	28
WBGene00008077	32
WBGene00008080	2
WBGene00008081	2
WBGene00008084	24
WBGene00008085	2
WBGene00008086	2
WBGene00008088	4
WBGene00008092	3
WBGene00008093	11
WBGene00008095	6
WBGene00008097	38
WBGene00008099	3
WBGene00008100	1
WBGene00008101	4
WBGene00008105	7
WBGene00008110	24
WBGene00008111	2
WBGene00008114	1
WBGene00008117	2
WBGene00008119	2
WBGene00008122	1
WBGene00008123	6
WBGene00008124	29
WBGene00008125	4
WBGene00008126	5
WBGene00008127	3
WBGene00008128	21
WBGene00008129	11
WBGene00008130	1
WBGene00008132	3
WBGene00008133	2
WBGene00008137	6
WBGene00008138	8
WBGene00008139	2
WBGene00008142	14
WBGene00008145	23
WBGene00008147	6
WBGene00008148	2
WBGene00008150	1
WBGene00008153	7
WBGene00008154	1
WBGene00008157	2
WBGene00008158	28
WBGene00008159	12
WBGene00008160	6
WBGene00008161	12
WBGene00008162	12
WBGene00008167	6
WBGene00008175	1
WBGene00008177	19
WBGene00008185	26
WBGene00008186	26
WBGene00008187	25
WBGene00008188	10
WBGene00008190	10
WBGene00008194	2
WBGene00008196	1
WBGene00008197	1
WBGene00008200	8
WBGene00008201	2
WBGene00008202	2
WBGene00008203	5
WBGene00008205	2
WBGene00008206	7
WBGene00008207	1
WBGene00008208	20
WBGene00008209	2
WBGene00008210	1
WBGene00008211	1
WBGene00008215	2
WBGene00008218	1
WBGene00008221	21
WBGene00008223	28
WBGene00008230	1
WBGene00008231	9
WBGene00008235	60
WBGene00008237	1
WBGene00008240	1
WBGene00008241	1
WBGene00008243	10
WBGene00008244	1
WBGene00008247	15
WBGene00008248	15
WBGene00008249	15
WBGene00008250	15
WBGene00008251	15
WBGene00008252	5
WBGene00008258	3
WBGene00008259	4
WBGene00008260	3
WBGene00008265	3
WBGene00008266	6
WBGene00008267	6
WBGene00008268	31
WBGene00008269	6
WBGene00008270	2
WBGene00008271	24
WBGene00008272	4
WBGene00008275	1
WBGene00008277	13
WBGene00008278	18
WBGene00008280	28
WBGene00008283	3
WBGene00008284	6
WBGene00008286	3
WBGene00008289	28
WBGene00008290	7
WBGene00008291	12
WBGene00008292	11
WBGene00008293	6
WBGene00008294	28
WBGene00008295	1
WBGene00008296	10
WBGene00008297	10
WBGene00008298	14
WBGene00008300	14
WBGene00008301	9
WBGene00008302	3
WBGene00008304	16
WBGene00008306	2
WBGene00008307	1
WBGene00008308	4
WBGene00008309	17
WBGene00008311	6
WBGene00008312	4
WBGene00008313	1
WBGene00008320	2
WBGene00008321	26
WBGene00008322	7
WBGene00008323	7
WBGene00008324	7
WBGene00008325	1
WBGene00008327	44
WBGene00008328	44
WBGene00008330	3
WBGene00008331	3
WBGene00008332	10
WBGene00008333	10
WBGene00008334	10
WBGene00008335	10
WBGene00008336	10
WBGene00008341	24
WBGene00008342	17
WBGene00008345	1
WBGene00008346	1
WBGene00008349	1
WBGene00008352	25
WBGene00008354	1
WBGene00008355	3
WBGene00008356	1
WBGene00008357	1
WBGene00008358	4
WBGene00008359	1
WBGene00008360	1
WBGene00008365	54
WBGene00008370	2
WBGene00008375	31
WBGene00008381	8
WBGene00008383	1
WBGene00008384	1
WBGene00008387	1
WBGene00008388	2
WBGene00008392	1
WBGene00008393	4
WBGene00008394	4
WBGene00008397	2
WBGene00008400	2
WBGene00008402	1
WBGene00008404	1
WBGene00008409	6
WBGene00008411	3
WBGene00008412	1
WBGene00008422	1
WBGene00008423	60
WBGene00008425	18
WBGene00008426	1
WBGene00008429	1
WBGene00008430	1
WBGene00008435	2
WBGene00008441	1
WBGene00008443	3
WBGene00008447	2
WBGene00008449	16
WBGene00008451	39
WBGene00008453	7
WBGene00008455	1
WBGene00008462	2
WBGene00008464	4
WBGene00008468	1
WBGene00008470	31
WBGene00008471	10
WBGene00008472	10
WBGene00008473	7
WBGene00008474	28
WBGene00008475	32
WBGene00008476	2
WBGene00008477	28
WBGene00008478	12
WBGene00008479	6
WBGene00008481	14
WBGene00008482	23
WBGene00008483	6
WBGene00008485	38
WBGene00008486	38
WBGene00008489	3
WBGene00008490	4
WBGene00008491	7
WBGene00008492	6
WBGene00008493	6
WBGene00008494	6
WBGene00008495	6
WBGene00008497	4
WBGene00008498	4
WBGene00008499	28
WBGene00008500	26
WBGene00008505	3
WBGene00008508	1
WBGene00008510	7
WBGene00008512	5
WBGene00008514	1
WBGene00008516	31
WBGene00008518	2
WBGene00008519	28
WBGene00008521	8
WBGene00008526	1
WBGene00008527	1
WBGene00008529	1
WBGene00008535	1
WBGene00008536	1
WBGene00008538	1
WBGene00008539	9
WBGene00008540	9
WBGene00008542	5
WBGene00008546	1
WBGene00008547	2
WBGene00008550	1
WBGene00008551	28
WBGene00008552	15
WBGene00008553	1
WBGene00008554	2
WBGene00008555	2
WBGene00008559	5
WBGene00008560	18
WBGene00008564	6
WBGene00008565	6
WBGene00008566	6
WBGene00008567	6
WBGene00008568	23
WBGene00008569	1
WBGene00008570	3
WBGene00008574	22
WBGene00008575	3
WBGene00008578	2
WBGene00008581	2
WBGene00008583	19
WBGene00008584	6
WBGene00008586	5
WBGene00008591	16
WBGene00008592	16
WBGene00008593	5
WBGene00008594	5
WBGene00008595	5
WBGene00008596	5
WBGene00008597	5
WBGene00008598	3
WBGene00008599	21
WBGene00008602	17
WBGene00008604	3
WBGene00008605	2
WBGene00008606	4
WBGene00008607	2
WBGene00008609	2
WBGene00008610	1
WBGene00008611	3
WBGene00008612	3
WBGene00008613	3
WBGene00008615	2
WBGene00008616	36
WBGene00008618	36
WBGene00008619	13
WBGene00008620	4
WBGene00008621	8
WBGene00008623	3
WBGene00008625	22
WBGene00008627	10
WBGene00008628	13
WBGene00008629	9
WBGene00008630	13
WBGene00008631	4
WBGene00008632	13
WBGene00008634	10
WBGene00008636	5
WBGene00008637	12
WBGene00008638	3
WBGene00008640	1
WBGene00008642	2
WBGene00008644	9
WBGene00008646	2
WBGene00008647	54
WBGene00008650	1
WBGene00008651	1
WBGene00008652	5
WBGene00008655	17
WBGene00008659	8
WBGene00008660	8
WBGene00008661	24
WBGene00008663	1
WBGene00008667	2
WBGene00008669	11
WBGene00008671	6
WBGene00008672	6
WBGene00008673	23
WBGene00008674	1
WBGene00008675	20
WBGene00008676	11
WBGene00008677	54
WBGene00008678	6
WBGene00008680	2
WBGene00008681	8
WBGene00008690	1
WBGene00008692	5
WBGene00008693	1
WBGene00008696	12
