Ensembl.Gene.ID	omega0
ENSDARG00000086300	0.04656
ENSDARG00000026865	0.03212
ENSDARG00000059399	0.04296
ENSDARG00000078917	0.04296
ENSDARG00000027938	0.09015
ENSDARG00000087873	0.03671
ENSDARG00000028517	0.06746
ENSDARG00000022728	0.11696
ENSDARG00000034773	0.13316
ENSDARG00000013780	0.02496
ENSDARG00000051989	0.07028
ENSDARG00000031680	0.04631
ENSDARG00000015563	0.06218
ENSDARG00000020239	0.0383
ENSDARG00000061214	0.03791
ENSDARG00000040678	0.0426
ENSDARG00000026762	0.06518
ENSDARG00000068125	0.05977
ENSDARG00000021404	0.05822
ENSDARG00000055679	0.08704
ENSDARG00000018118	0.03927
ENSDARG00000086561	0.03927
ENSDARG00000077610	0.14559
ENSDARG00000074341	0.14559
ENSDARG00000025679	0.09803
ENSDARG00000015337	0.09803
ENSDARG00000021913	0.13344
ENSDARG00000013732	0.04559
ENSDARG00000020041	0.04116
ENSDARG00000045814	0.03524
ENSDARG00000039681	0.03385
ENSDARG00000012495	0.06797
ENSDARG00000036820	0.09025
ENSDARG00000041332	0.03026
ENSDARG00000037652	0.03905
ENSDARG00000008805	0.11993
ENSDARG00000000760	0.06667
ENSDARG00000054777	0.07705
ENSDARG00000060398	0.0876
ENSDARG00000020015	0.08175
ENSDARG00000001220	0.0192
ENSDARG00000052471	0.13738
ENSDARG00000045733	0.10942
ENSDARG00000003511	0.07655
ENSDARG00000061061	0.03277
ENSDARG00000069346	0.05392
ENSDARG00000018742	0.05358
ENSDARG00000010738	0.15113
ENSDARG00000005128	0.12022
ENSDARG00000070081	0.0966
ENSDARG00000039957	0.06917
ENSDARG00000024311	0.11187
ENSDARG00000005485	0.08532
ENSDARG00000027799	0.08468
ENSDARG00000058430	0.02727
ENSDARG00000086425	0.02727
ENSDARG00000031985	0.03515
ENSDARG00000040666	0.1295
ENSDARG00000075765	0.05048
ENSDARG00000010078	0.10405
ENSDARG00000094217	0.043
ENSDARG00000032743	0.07896
ENSDARG00000087611	0.10037
ENSDARG00000052789	0.13558
ENSDARG00000035869	0.13636
ENSDARG00000019487	0.07487
ENSDARG00000045025	0.05911
ENSDARG00000055350	0.07898
ENSDARG00000059171	0.10647
ENSDARG00000088268	0.10203
ENSDARG00000063914	0.01986
ENSDARG00000022493	0.1286
ENSDARG00000006092	0.02468
ENSDARG00000086515	0.02468
ENSDARG00000035655	0.02434
ENSDARG00000020473	0.05491
ENSDARG00000036239	0.03921
ENSDARG00000015199	0.03264
ENSDARG00000009958	0.02659
ENSDARG00000078217	0.06101
ENSDARG00000023003	0.03681
ENSDARG00000075805	0.03305
ENSDARG00000073867	0.07034
ENSDARG00000037008	0.06825
ENSDARG00000025912	0.06806
ENSDARG00000056125	0.09553
ENSDARG00000088857	0.03473
ENSDARG00000057708	0.06577
ENSDARG00000077204	0.03439
ENSDARG00000039354	0.14451
ENSDARG00000062983	0.09875
ENSDARG00000058419	0.04865
ENSDARG00000057813	0.06474
ENSDARG00000044636	0.07021
ENSDARG00000076444	0.0651
ENSDARG00000038360	0.07169
ENSDARG00000035810	0.05463
ENSDARG00000045355	0.03666
ENSDARG00000019300	0.03752
ENSDARG00000023220	0.05119
ENSDARG00000058354	0.0504
ENSDARG00000062042	0.08966
ENSDARG00000059816	0.07677
ENSDARG00000044521	0.06433
ENSDARG00000070046	0.04714
ENSDARG00000012672	0.03917
ENSDARG00000079946	0.11266
ENSDARG00000024828	0.04579
ENSDARG00000074691	0.1521
ENSDARG00000043856	0.06882
ENSDARG00000042899	0.07816
ENSDARG00000042213	0.07538
ENSDARG00000004386	0.07501
ENSDARG00000090191	0.08141
ENSDARG00000027515	0.11508
ENSDARG00000031756	0.04159
ENSDARG00000060745	0.04775
ENSDARG00000013561	0.0469
ENSDARG00000016866	0.0427
ENSDARG00000053104	0.05472
ENSDARG00000002333	0.05577
ENSDARG00000002670	0.05283
ENSDARG00000020820	0.03025
ENSDARG00000004130	0.08678
ENSDARG00000019496	0.07617
ENSDARG00000069538	0.0516
ENSDARG00000042644	0.04256
ENSDARG00000060005	0.08628
ENSDARG00000038348	0.07528
ENSDARG00000060554	0.03084
ENSDARG00000061385	0.19741
ENSDARG00000069241	0.08198
ENSDARG00000013095	0.03642
ENSDARG00000022939	0.03087
ENSDARG00000003308	0.04029
ENSDARG00000019478	0.06051
ENSDARG00000011122	0.01818
ENSDARG00000052658	0.01772
ENSDARG00000077500	0.03173
ENSDARG00000028435	0.06226
ENSDARG00000071419	0.09955
ENSDARG00000056468	0.09959
ENSDARG00000034988	0.07967
ENSDARG00000020136	0.07373
ENSDARG00000077790	0.02634
ENSDARG00000037838	0.05205
ENSDARG00000077107	0.0564
ENSDARG00000075851	0.0564
ENSDARG00000007344	0.07137
ENSDARG00000031203	0.1117
ENSDARG00000038439	0.11683
ENSDARG00000037356	0.05786
ENSDARG00000004037	0.07248
ENSDARG00000029187	0.07585
ENSDARG00000059743	0.01654
ENSDARG00000041503	0.03323
ENSDARG00000069673	0.08038
ENSDARG00000016010	0.06878
ENSDARG00000011418	0.03883
ENSDARG00000013382	0.01458
ENSDARG00000015623	0.11095
ENSDARG00000051746	0.11186
ENSDARG00000037067	0.10998
ENSDARG00000021398	0.13992
ENSDARG00000039322	0.13962
ENSDARG00000052527	0.05997
ENSDARG00000056085	0.00757
ENSDARG00000013542	0.07786
ENSDARG00000074007	0.11174
ENSDARG00000090581	0.11174
ENSDARG00000044480	0.12837
ENSDARG00000012874	0.09625
ENSDARG00000040965	0.022
ENSDARG00000020609	0.02495
ENSDARG00000071724	0.02423
ENSDARG00000058079	0.11961
ENSDARG00000029331	0.02696
ENSDARG00000062650	0.1145
ENSDARG00000009681	0.02733
ENSDARG00000052480	0.12183
ENSDARG00000092954	0.04512
ENSDARG00000040479	0.10916
ENSDARG00000094003	0.02407
ENSDARG00000025493	0.02407
ENSDARG00000076223	0.02407
ENSDARG00000039008	0.02293
ENSDARG00000086184	0.09557
ENSDARG00000074266	0.06994
ENSDARG00000071506	0.03104
ENSDARG00000076920	0.04291
ENSDARG00000041252	0.1077
ENSDARG00000019706	0.07644
ENSDARG00000055973	0.07568
ENSDARG00000053452	0.08232
ENSDARG00000039477	0.12489
ENSDARG00000051854	0.07793
ENSDARG00000042509	0.07974
ENSDARG00000069808	0.07889
ENSDARG00000059911	0.06414
ENSDARG00000042522	0.11032
ENSDARG00000070256	0.03917
ENSDARG00000052022	0.0391
ENSDARG00000039513	0.08918
ENSDARG00000076937	0.05648
ENSDARG00000059773	0.02899
ENSDARG00000057448	0.02944
ENSDARG00000003938	0.08462
ENSDARG00000077751	0.13457
ENSDARG00000036784	0.10596
ENSDARG00000041203	0.03261
ENSDARG00000055996	0.01995
ENSDARG00000057368	0.01995
ENSDARG00000013009	0.02759
ENSDARG00000038075	0.03877
ENSDARG00000000540	0.08035
ENSDARG00000006686	0.01447
ENSDARG00000043502	0.03344
ENSDARG00000027357	0.05107
ENSDARG00000030913	0.02972
ENSDARG00000060566	0.03027
ENSDARG00000061312	0.01665
ENSDARG00000055022	0.01547
ENSDARG00000053087	0.0438
ENSDARG00000008947	0.02498
ENSDARG00000026829	0.05316
ENSDARG00000056859	0.15814
ENSDARG00000019156	0.14072
ENSDARG00000007171	0.06448
ENSDARG00000086114	0.16716
ENSDARG00000036076	0.10828
ENSDARG00000003795	0.02336
ENSDARG00000025375	0.03649
ENSDARG00000009214	0.03799
ENSDARG00000052300	0.11059
ENSDARG00000018810	0.07547
ENSDARG00000052121	0.08865
ENSDARG00000042671	0.13365
ENSDARG00000059373	0.02544
ENSDARG00000069397	0.02031
ENSDARG00000036247	0.10676
ENSDARG00000036903	0.12349
ENSDARG00000021293	0.06223
ENSDARG00000075000	0.07871
ENSDARG00000012294	0.01655
ENSDARG00000067777	0.12203
ENSDARG00000033727	0.1246
ENSDARG00000003151	0.03103
ENSDARG00000035330	0.02469
ENSDARG00000035505	0.02164
ENSDARG00000029600	0.02891
ENSDARG00000005673	0.14511
ENSDARG00000021013	0.14586
ENSDARG00000069521	0.01254
ENSDARG00000044942	0.12058
ENSDARG00000020153	0.01905
ENSDARG00000005772	0.07474
ENSDARG00000092716	0.04913
ENSDARG00000007774	0.04498
ENSDARG00000074909	0.11426
ENSDARG00000056550	0.08053
ENSDARG00000056932	0.03339
ENSDARG00000071425	0.08492
ENSDARG00000043843	0.14103
ENSDARG00000042799	0.08716
ENSDARG00000037079	0.0725
ENSDARG00000004265	0.12417
ENSDARG00000074985	0.07521
ENSDARG00000033175	0.06658
ENSDARG00000089194	0.10425
ENSDARG00000062943	0.10425
ENSDARG00000079881	0.09967
ENSDARG00000060323	0.02875
ENSDARG00000059622	0.05121
ENSDARG00000003527	0.04199
ENSDARG00000062020	0.05511
ENSDARG00000069649	0.03047
ENSDARG00000012192	0.05833
ENSDARG00000016398	0.05777
ENSDARG00000087157	0.05777
ENSDARG00000045481	0.15498
ENSDARG00000023815	0.05681
ENSDARG00000008454	0.04504
ENSDARG00000058221	0.02289
ENSDARG00000059150	0.09601
ENSDARG00000043559	0.11364
ENSDARG00000053917	0.09194
ENSDARG00000090821	0.05375
ENSDARG00000011146	0.06124
ENSDARG00000091498	0.06272
ENSDARG00000033533	0.08721
ENSDARG00000090616	0.06865
ENSDARG00000027200	0.00769
ENSDARG00000035557	0.01138
ENSDARG00000040971	0.02306
ENSDARG00000044638	0.07943
ENSDARG00000075727	0.07971
ENSDARG00000033609	0.00861
ENSDARG00000014941	0.13725
ENSDARG00000035167	0.1121
ENSDARG00000058597	0.07037
ENSDARG00000029533	0.05352
ENSDARG00000055360	0.04242
ENSDARG00000070834	0.03686
ENSDARG00000034975	0.06246
ENSDARG00000076487	0.08423
ENSDARG00000076870	0.04758
ENSDARG00000076722	0.03661
ENSDARG00000059046	0.1118
ENSDARG00000089877	0.02649
ENSDARG00000038950	0.06795
ENSDARG00000053505	0.09785
ENSDARG00000020891	0.07586
ENSDARG00000039310	0.07292
ENSDARG00000063912	0.0239
ENSDARG00000045487	0.02813
ENSDARG00000020475	0.03145
ENSDARG00000035776	0.08321
ENSDARG00000045075	0.11363
ENSDARG00000061067	0.08438
ENSDARG00000035949	0.0448
ENSDARG00000026821	0.04374
ENSDARG00000032087	0.04203
ENSDARG00000068601	0.08872
ENSDARG00000030602	0.04481
ENSDARG00000086747	0.03498
ENSDARG00000022410	0.07258
ENSDARG00000026902	0.09592
ENSDARG00000041062	0.04063
ENSDARG00000036344	0.04069
ENSDARG00000058732	0.06454
ENSDARG00000078707	0.09506
ENSDARG00000070442	0.09509
ENSDARG00000033376	0.0523
ENSDARG00000040707	0.0523
ENSDARG00000042005	0.01796
ENSDARG00000067560	0.04654
ENSDARG00000005464	0.12152
ENSDARG00000015123	0.12057
ENSDARG00000011376	0.11961
ENSDARG00000023861	0.09719
ENSDARG00000012539	0.08768
ENSDARG00000020000	0.04131
ENSDARG00000030104	0.04095
ENSDARG00000040717	0.14545
ENSDARG00000011545	0.02218
ENSDARG00000039215	0.02218
ENSDARG00000043241	0.0236
ENSDARG00000002264	0.07155
ENSDARG00000057075	0.02922
ENSDARG00000006924	0.02543
ENSDARG00000011819	0.04682
ENSDARG00000019501	0.0409
ENSDARG00000055698	0.04088
ENSDARG00000069109	0.04601
ENSDARG00000069807	0.09067
ENSDARG00000076755	0.08257
ENSDARG00000004211	0.01964
ENSDARG00000058578	0.01963
ENSDARG00000020822	0.0725
ENSDARG00000045543	0.02215
ENSDARG00000014179	0.0384
ENSDARG00000060797	0.03861
ENSDARG00000012801	0.04263
ENSDARG00000028000	0.04286
ENSDARG00000060504	0.03782
ENSDARG00000016855	0.00464
ENSDARG00000051749	0.14886
ENSDARG00000045858	0.14828
ENSDARG00000011466	0.08208
ENSDARG00000042902	0.08208
ENSDARG00000037855	0.07607
ENSDARG00000052565	0.17562
ENSDARG00000045416	0.07983
ENSDARG00000051816	0.07554
ENSDARG00000045017	0.08801
ENSDARG00000060054	0.05825
ENSDARG00000025241	0.05876
ENSDARG00000014139	0.04516
ENSDARG00000069328	0.03688
ENSDARG00000055474	0.03192
ENSDARG00000039913	0.01932
ENSDARG00000006869	0.08476
ENSDARG00000075346	0.06065
ENSDARG00000052700	0.12092
ENSDARG00000063694	0.02613
ENSDARG00000042659	0.09325
ENSDARG00000059835	0.07527
ENSDARG00000062307	0.0514
ENSDARG00000091153	0.0396
ENSDARG00000058508	0.13391
ENSDARG00000060442	0.01912
ENSDARG00000088140	0.11597
ENSDARG00000091751	0.11597
ENSDARG00000068708	0.0597
ENSDARG00000036811	0.06614
ENSDARG00000040988	0.04312
ENSDARG00000025012	0.04114
ENSDARG00000067613	0.04922
ENSDARG00000006397	0.0479
ENSDARG00000035870	0.05115
ENSDARG00000075584	0.04547
ENSDARG00000077494	0.05039
ENSDARG00000059855	0.14697
ENSDARG00000089921	0.05399
ENSDARG00000078333	0.09777
ENSDARG00000014289	0.10882
ENSDARG00000060361	0.08316
ENSDARG00000043509	0.02183
ENSDARG00000045033	0.03894
ENSDARG00000028067	0.04328
ENSDARG00000025468	0.04373
ENSDARG00000070452	0.08746
ENSDARG00000093684	0.07921
ENSDARG00000043944	0.06066
ENSDARG00000075345	0.13616
ENSDARG00000020242	0.0142
ENSDARG00000052652	0.06949
ENSDARG00000030938	0.0393
ENSDARG00000079267	0.0393
ENSDARG00000042544	0.05116
ENSDARG00000007347	0.06835
ENSDARG00000045123	0.03465
ENSDARG00000016611	0.08846
ENSDARG00000013340	0.05063
ENSDARG00000070453	0.03126
ENSDARG00000017049	0.04399
ENSDARG00000027618	0.04018
ENSDARG00000015053	0.04021
ENSDARG00000062711	0.06283
ENSDARG00000078245	0.06219
ENSDARG00000073728	0.03994
ENSDARG00000023298	0.01918
ENSDARG00000055475	0.01987
ENSDARG00000061992	0.04334
ENSDARG00000012336	0.04219
ENSDARG00000079244	0.15292
ENSDARG00000052343	0.13443
ENSDARG00000076362	0.09628
ENSDARG00000078658	0.16185
ENSDARG00000045705	0.0477
ENSDARG00000075768	0.02723
ENSDARG00000089369	0.06786
ENSDARG00000090675	0.04578
ENSDARG00000060854	0.01802
ENSDARG00000061005	0.01938
ENSDARG00000079474	0.02976
ENSDARG00000043334	0.00724
ENSDARG00000020610	0.03869
ENSDARG00000031920	0.03882
ENSDARG00000045822	0.04294
ENSDARG00000002988	0.04294
ENSDARG00000032242	0.04283
ENSDARG00000068457	0.03913
ENSDARG00000030270	0.03853
ENSDARG00000037954	0.02808
ENSDARG00000028614	0.05469
ENSDARG00000007715	0.08887
ENSDARG00000060001	0.0565
ENSDARG00000004952	0.04987
ENSDARG00000030095	0.14235
ENSDARG00000078828	0.07855
ENSDARG00000074571	0.04862
ENSDARG00000057100	0.16512
ENSDARG00000077900	0.05809
ENSDARG00000062699	0.03976
ENSDARG00000069427	0.03376
ENSDARG00000006859	0.03308
ENSDARG00000020608	0.08921
ENSDARG00000077299	0.0843
ENSDARG00000087823	0.0843
ENSDARG00000016613	0.08399
ENSDARG00000039338	0.06057
ENSDARG00000090152	0.00867
ENSDARG00000075394	0.04418
ENSDARG00000059826	0.04339
ENSDARG00000075754	0.04573
ENSDARG00000008931	0.07601
ENSDARG00000076934	0.13269
ENSDARG00000037484	0.16767
ENSDARG00000060034	0.02234
ENSDARG00000079878	0.02233
ENSDARG00000078627	0.02309
ENSDARG00000077986	0.01069
ENSDARG00000079908	0.01069
ENSDARG00000037706	0.09166
ENSDARG00000044255	0.02836
ENSDARG00000029660	0.11884
ENSDARG00000038805	0.07764
ENSDARG00000038290	0.0458
ENSDARG00000059887	0.1088
ENSDARG00000042660	0.03649
ENSDARG00000015638	0.07219
ENSDARG00000053466	0.16469
ENSDARG00000062053	0.07159
ENSDARG00000006926	0.09803
ENSDARG00000038094	0.02567
ENSDARG00000033121	0.09593
ENSDARG00000052840	0.07266
ENSDARG00000043357	0.06857
ENSDARG00000074603	0.06857
ENSDARG00000058560	0.02574
ENSDARG00000074274	0.00878
ENSDARG00000026183	0.00878
ENSDARG00000008014	0.12449
ENSDARG00000089549	0.0936
ENSDARG00000071288	0.08357
ENSDARG00000038802	0.16254
ENSDARG00000058839	0.10595
ENSDARG00000030465	0.07268
ENSDARG00000004803	0.1077
ENSDARG00000037819	0.1077
ENSDARG00000038232	0.1077
ENSDARG00000045253	0.1077
ENSDARG00000053015	0.1077
ENSDARG00000071368	0.1077
ENSDARG00000071364	0.1077
ENSDARG00000077200	0.1077
ENSDARG00000087066	0.1077
ENSDARG00000075760	0.1077
ENSDARG00000090083	0.1077
ENSDARG00000091778	0.1077
ENSDARG00000088401	0.1077
ENSDARG00000090805	0.1077
ENSDARG00000089972	0.1077
ENSDARG00000087951	0.1077
ENSDARG00000088435	0.1077
ENSDARG00000090299	0.1077
ENSDARG00000094778	0.1077
ENSDARG00000094589	0.1077
ENSDARG00000053155	0.05231
ENSDARG00000003157	0.07658
ENSDARG00000042642	0.03326
ENSDARG00000038814	0.08287
ENSDARG00000061728	0.0961
ENSDARG00000070654	0.0408
ENSDARG00000022518	0.05931
ENSDARG00000074403	0.05799
ENSDARG00000006094	0.10139
ENSDARG00000017820	0.04873
ENSDARG00000089663	0.01094
ENSDARG00000030976	0.07703
ENSDARG00000076379	0.12771
ENSDARG00000039340	0.04871
ENSDARG00000007624	0.03848
ENSDARG00000029011	0.04616
ENSDARG00000026017	0.08065
ENSDARG00000073789	0.11055
ENSDARG00000063194	0.05506
ENSDARG00000074675	0.02962
ENSDARG00000015966	0.041
ENSDARG00000037773	0.03854
ENSDARG00000053459	0.03854
ENSDARG00000054362	0.02465
ENSDARG00000058297	0.02365
ENSDARG00000060501	0.07879
ENSDARG00000002745	0.06176
ENSDARG00000019595	0.07032
ENSDARG00000033361	0.06239
ENSDARG00000042525	0.01836
ENSDARG00000016300	0.0092
ENSDARG00000016116	0.01641
ENSDARG00000069196	0.01641
ENSDARG00000037116	0.04659
ENSDARG00000055100	0.04659
ENSDARG00000002897	0.07397
ENSDARG00000013860	0.08251
ENSDARG00000038787	0.04763
ENSDARG00000055797	0.05011
ENSDARG00000070512	0.02475
ENSDARG00000018593	0.06902
ENSDARG00000053644	0.14773
ENSDARG00000041068	0.05469
ENSDARG00000042827	0.03572
ENSDARG00000053571	0.03597
ENSDARG00000045563	0.05728
ENSDARG00000003069	0.04148
ENSDARG00000041665	0.11241
ENSDARG00000007630	0.04689
ENSDARG00000053668	0.03196
ENSDARG00000011783	0.0312
ENSDARG00000061205	0.01761
ENSDARG00000074225	0.1061
ENSDARG00000020887	0.0581
ENSDARG00000013861	0.05711
ENSDARG00000052073	0.00923
ENSDARG00000032997	0.01387
ENSDARG00000063466	0.02915
ENSDARG00000071871	0.08862
ENSDARG00000070261	0.06126
ENSDARG00000078894	0.09096
ENSDARG00000057918	0.07561
ENSDARG00000019258	0.02245
ENSDARG00000042126	0.05053
ENSDARG00000036071	0.02432
ENSDARG00000017605	0.14601
ENSDARG00000055381	0.03552
ENSDARG00000014945	0.04989
ENSDARG00000069373	0.0434
ENSDARG00000027986	0.04547
ENSDARG00000011973	0.04562
ENSDARG00000089837	0.08758
ENSDARG00000053143	0.03888
ENSDARG00000015917	0.08355
ENSDARG00000053019	0.08301
ENSDARG00000058021	0.01578
ENSDARG00000089456	0.01578
ENSDARG00000035954	0.09521
ENSDARG00000024717	0.08039
ENSDARG00000052567	0.0159
ENSDARG00000011055	0.06931
ENSDARG00000069147	0.06251
ENSDARG00000060707	0.1446
ENSDARG00000038359	0.0568
ENSDARG00000056080	0.05878
ENSDARG00000058003	0.0478
ENSDARG00000017084	0.00438
ENSDARG00000055719	0.04706
ENSDARG00000091610	0.07393
ENSDARG00000016117	0.07554
ENSDARG00000039429	0.0736
ENSDARG00000018258	0.07468
ENSDARG00000043734	0.06645
ENSDARG00000061899	0.13735
ENSDARG00000037229	0.03855
ENSDARG00000070617	0.07603
ENSDARG00000068869	0.08693
ENSDARG00000007250	0.03936
ENSDARG00000060120	0.07621
ENSDARG00000018130	0.03832
ENSDARG00000096023	0.03832
ENSDARG00000070316	0.03861
ENSDARG00000056328	0.06159
ENSDARG00000020738	0.17104
ENSDARG00000038111	0.17104
ENSDARG00000040100	0.17104
ENSDARG00000056449	0.17104
ENSDARG00000073836	0.17104
ENSDARG00000068637	0.17104
ENSDARG00000079544	0.17104
ENSDARG00000086569	0.17104
ENSDARG00000038405	0.17104
ENSDARG00000042339	0.17104
ENSDARG00000094120	0.17104
ENSDARG00000074191	0.17104
ENSDARG00000019613	0.03974
ENSDARG00000008310	0.03948
ENSDARG00000062919	0.10331
ENSDARG00000036911	0.03748
ENSDARG00000010279	0.05811
ENSDARG00000017010	0.05835
ENSDARG00000016765	0.06585
ENSDARG00000018743	0.03059
ENSDARG00000040274	0.03067
ENSDARG00000010531	0.06305
ENSDARG00000061207	0.03104
ENSDARG00000074760	0.086
ENSDARG00000041040	0.0367
ENSDARG00000078259	0.05399
ENSDARG00000078063	0.05327
ENSDARG00000074170	0.10368
ENSDARG00000026052	0.03712
ENSDARG00000030632	0.03719
ENSDARG00000062965	0.07007
ENSDARG00000033757	0.06113
ENSDARG00000028192	0.11277
ENSDARG00000024511	0.03865
ENSDARG00000059437	0.1026
ENSDARG00000009748	0.0879
ENSDARG00000043631	0.02585
ENSDARG00000079949	0.02054
ENSDARG00000006666	0.05985
ENSDARG00000070623	0.02059
ENSDARG00000058824	0.07393
ENSDARG00000039365	0.05249
ENSDARG00000041830	0.03291
ENSDARG00000062594	0.05728
ENSDARG00000010248	0.09789
ENSDARG00000019222	0.08447
ENSDARG00000031293	0.0907
ENSDARG00000032885	0.13186
ENSDARG00000026839	0.03102
ENSDARG00000053685	0.00574
ENSDARG00000037906	0.0671
ENSDARG00000021120	0.11838
ENSDARG00000029292	0.04423
ENSDARG00000009629	0.02252
ENSDARG00000034453	0.01818
ENSDARG00000044362	0.01863
ENSDARG00000039543	0.11127
ENSDARG00000035563	0.02568
ENSDARG00000018492	0.02591
ENSDARG00000042077	0.09484
ENSDARG00000068602	0.10122
ENSDARG00000078751	0.04906
ENSDARG00000074848	0.0288
ENSDARG00000074895	0.07855
ENSDARG00000016594	0.10983
ENSDARG00000029975	0.0398
ENSDARG00000077620	0.06072
ENSDARG00000076659	0.06165
ENSDARG00000059722	0.03341
ENSDARG00000032985	0.09673
ENSDARG00000038567	0.07171
ENSDARG00000026090	0.09278
ENSDARG00000052833	0.06467
ENSDARG00000020454	0.01933
ENSDARG00000061629	0.08401
ENSDARG00000003517	0.09416
ENSDARG00000005972	0.07068
ENSDARG00000007247	0.0704
ENSDARG00000017579	0.07111
ENSDARG00000016923	0.07119
ENSDARG00000038995	0.05525
ENSDARG00000039216	0.02537
ENSDARG00000088755	0.02537
ENSDARG00000057184	0.04884
ENSDARG00000078891	0.03403
ENSDARG00000059163	0.08684
ENSDARG00000063596	0.07966
ENSDARG00000019842	0.01907
ENSDARG00000007135	0.01838
ENSDARG00000027826	0.10907
ENSDARG00000089236	0.08532
ENSDARG00000033451	0.05647
ENSDARG00000041223	0.07815
ENSDARG00000073962	0.06897
ENSDARG00000062457	0.1506
ENSDARG00000042894	0.05274
ENSDARG00000077979	0.0827
ENSDARG00000003167	0.00731
ENSDARG00000019834	0.03868
ENSDARG00000070798	0.05974
ENSDARG00000042310	0.0736
ENSDARG00000075463	0.13223
ENSDARG00000088398	0.07404
ENSDARG00000067717	0.05013
ENSDARG00000055292	0.06801
ENSDARG00000044551	0.02184
ENSDARG00000038281	0.02317
ENSDARG00000052417	0.0231
ENSDARG00000057928	0.04818
ENSDARG00000061216	0.08503
ENSDARG00000071339	0.02009
ENSDARG00000004174	0.01591
ENSDARG00000057114	0.08526
ENSDARG00000010641	0.03922
ENSDARG00000020114	0.03928
ENSDARG00000060796	0.03597
ENSDARG00000060018	0.05795
ENSDARG00000059079	0.0349
ENSDARG00000033586	0.0736
ENSDARG00000024109	0.02174
ENSDARG00000067805	0.05518
ENSDARG00000074111	0.07258
ENSDARG00000075530	0.0546
ENSDARG00000032298	0.04047
ENSDARG00000039194	0.04095
ENSDARG00000074990	0.03957
ENSDARG00000054980	0.05153
ENSDARG00000025615	0.04034
ENSDARG00000029308	0.04034
ENSDARG00000032200	0.10874
ENSDARG00000060489	0.09744
ENSDARG00000096339	0.01472
ENSDARG00000054446	0.0609
ENSDARG00000077830	0.02702
ENSDARG00000089937	0.04014
ENSDARG00000042112	0.05699
ENSDARG00000044754	0.07466
ENSDARG00000010995	0.02992
ENSDARG00000028322	0.05163
ENSDARG00000005870	0.09838
ENSDARG00000025383	0.0937
ENSDARG00000019195	0.0635
ENSDARG00000036338	0.02405
ENSDARG00000001788	0.10999
ENSDARG00000003235	0.06757
ENSDARG00000026701	0.04324
ENSDARG00000058306	0.03654
ENSDARG00000071406	0.08513
ENSDARG00000059549	0.04683
ENSDARG00000007216	0.01391
ENSDARG00000044356	0.02256
ENSDARG00000017953	0.02273
ENSDARG00000017023	0.15054
ENSDARG00000019001	0.15003
ENSDARG00000007443	0.05973
ENSDARG00000061993	0.05954
ENSDARG00000078497	0.06959
ENSDARG00000070394	0.04171
ENSDARG00000089019	0.05921
ENSDARG00000000241	0.04292
ENSDARG00000056750	0.08381
ENSDARG00000060380	0.08324
ENSDARG00000037589	0.00999
ENSDARG00000022768	0.00992
ENSDARG00000038308	0.04588
ENSDARG00000069324	0.01912
ENSDARG00000078850	0.04867
ENSDARG00000016733	0.07777
ENSDARG00000074641	0.01921
ENSDARG00000036704	0.06045
ENSDARG00000026180	0.00164
ENSDARG00000032876	0.08134
ENSDARG00000038612	0.15339
ENSDARG00000053878	0.05794
ENSDARG00000002339	0.00969
ENSDARG00000070433	0.03162
ENSDARG00000001890	0.01402
ENSDARG00000053832	0.00454
ENSDARG00000091378	0.10888
ENSDARG00000078500	0.10745
ENSDARG00000078418	0.01099
ENSDARG00000075434	0.01287
ENSDARG00000061889	0.07861
ENSDARG00000062467	0.09463
ENSDARG00000051874	0.13356
ENSDARG00000037966	0.0427
ENSDARG00000033768	0.04437
ENSDARG00000076169	0.0709
ENSDARG00000059841	0.04658
ENSDARG00000013006	0.08991
ENSDARG00000026170	0.08172
ENSDARG00000027394	0.03513
ENSDARG00000039951	0.03539
ENSDARG00000006747	0.03524
ENSDARG00000020758	0.03524
ENSDARG00000076017	0.16252
ENSDARG00000037199	0.11612
ENSDARG00000019838	0.02392
ENSDARG00000003573	0.00805
ENSDARG00000022944	0.11361
ENSDARG00000041428	0.07864
ENSDARG00000042272	0.1033
ENSDARG00000054666	0.08805
ENSDARG00000041092	0.18261
ENSDARG00000019338	0.05855
ENSDARG00000076334	0.06891
ENSDARG00000060236	0.06823
ENSDARG00000040036	0.06673
ENSDARG00000057529	0.05325
ENSDARG00000016307	0.1231
ENSDARG00000021112	0.06635
ENSDARG00000068013	0.01026
ENSDARG00000068822	0.01026
ENSDARG00000053022	0.01057
ENSDARG00000067591	0.00846
ENSDARG00000024890	0.00726
ENSDARG00000037708	0.06742
ENSDARG00000062085	0.07926
ENSDARG00000074967	0.04952
ENSDARG00000088993	0.04761
ENSDARG00000034610	0.07477
ENSDARG00000063026	0.08855
ENSDARG00000015749	0.14252
ENSDARG00000020279	0.13431
ENSDARG00000063254	0.05285
ENSDARG00000095897	0.07479
ENSDARG00000027234	0.06364
ENSDARG00000075257	0.09583
ENSDARG00000089581	0.09583
ENSDARG00000033227	0.11075
ENSDARG00000090889	0.11075
ENSDARG00000068126	0.09125
ENSDARG00000090921	0.09125
ENSDARG00000074703	0.03423
ENSDARG00000037958	0.03
ENSDARG00000038429	0.07978
ENSDARG00000021366	0.06653
ENSDARG00000020364	0.06732
ENSDARG00000012366	0.05007
ENSDARG00000061946	0.0648
ENSDARG00000058502	0.1873
ENSDARG00000075715	0.13933
