Ensembl.Gene.ID	omega0
FBgn0025595	0.0372
FBgn0036278	0.02114
FBgn0039396	0.01274
FBgn0034996	0.08096
FBgn0031770	0.02673
FBgn0039419	0.02598
FBgn0030793	0.12744
FBgn0260932	0.12535
FBgn0051148	0.06483
FBgn0051414	0.06587
FBgn0034641	0.02121
FBgn0032925	0.03519
FBgn0039902	0.01969
FBgn0038412	0.03748
FBgn0033096	0.03709
FBgn0033097	0.0364
FBgn0030669	0.04633
FBgn0034535	0.02856
FBgn0035921	0.05695
FBgn0027835	0.0297
FBgn0026721	0.03462
FBgn0033710	0.02291
FBgn0020269	0.01926
FBgn0016059	0.03927
FBgn0011259	0.00745
FBgn0011260	0.01068
FBgn0264273	0.01062
FBgn0250876	0.04208
FBgn0034013	0.03146
FBgn0037299	0.04908
FBgn0016038	0.01435
FBgn0031357	0.02742
FBgn0025456	0.06603
FBgn0024920	0.04331
FBgn0052082	0.02182
FBgn0086674	0.02038
FBgn0033785	0.02948
FBgn0037229	0.07107
FBgn0029689	0.03784
FBgn0037759	0.07234
FBgn0031239	0.02841
FBgn0031495	0.05799
FBgn0036302	0.0495
FBgn0020294	0.01408
FBgn0051715	0.07452
FBgn0030982	0.0748
FBgn0032191	0.04926
FBgn0052758	0.01018
FBgn0030808	0.02648
FBgn0034249	0.02747
FBgn0034908	0.018
FBgn0260946	0.0213
FBgn0030178	0.04239
FBgn0261274	0.02076
FBgn0035270	0.01438
FBgn0250867	0.08932
FBgn0262516	0.02758
FBgn0261361	0.02758
FBgn0033529	0.02239
FBgn0086378	0.01691
FBgn0030474	0.04768
FBgn0030873	0.01936
FBgn0044028	0.02306
FBgn0034617	0.09835
FBgn0026722	0.0145
FBgn0038912	0.0298
FBgn0036877	0.06523
FBgn0036876	0.06393
FBgn0000032	0.06298
FBgn0037721	0.05755
FBgn0039099	0.08208
FBgn0039098	0.08215
FBgn0038149	0.03518
FBgn0038087	0.05065
FBgn0038092	0.05079
FBgn0038084	0.05012
FBgn0250908	0.03043
FBgn0028645	0.02103
FBgn0028644	0.02103
FBgn0013433	0.0329
FBgn0038498	0.058
FBgn0038494	0.058
FBgn0039584	0.05818
FBgn0032629	0.03988
FBgn0039089	0.04221
FBgn0034788	0.03113
FBgn0034920	0.06901
FBgn0002973	0.015
FBgn0036414	0.00795
FBgn0086693	0.0077
FBgn0032031	0.03214
FBgn0032818	0.03892
FBgn0010339	0.00312
FBgn0038723	0.004
FBgn0032370	0.12911
FBgn0032535	0.06819
FBgn0035076	0.03433
FBgn0033366	0.04345
FBgn0012037	0.04596
FBgn0016122	0.04542
FBgn0036213	0.0498
FBgn0038281	0.05048
FBgn0037328	0.02015
FBgn0039681	0.06518
FBgn0033316	0.05686
FBgn0037135	0.02357
FBgn0010412	0.05243
FBgn0039129	0.0515
FBgn0043842	0.05316
FBgn0034417	0.04855
FBgn0039874	0.04896
FBgn0040360	0.05158
FBgn0040362	0.07457
FBgn0085210	0.18167
FBgn0032094	0.18167
FBgn0262575	0.10436
FBgn0262610	0.10436
FBgn0038474	0.0164
FBgn0030768	0.0938
FBgn0031733	0.08735
FBgn0036780	0.04663
FBgn0034712	0.06719
FBgn0034711	0.06719
FBgn0034710	0.06693
FBgn0030661	0.06649
FBgn0037083	0.04545
FBgn0035620	0.06428
FBgn0038845	0.06373
FBgn0033423	0.06133
FBgn0035619	0.06172
FBgn0043791	0.03659
FBgn0032779	0.03513
FBgn0037786	0.10851
FBgn0016123	0.0433
FBgn0051272	0.05705
FBgn0037829	0.05549
FBgn0053233	0.07277
FBgn0038448	0.07246
FBgn0051106	0.07246
FBgn0051103	0.07235
FBgn0030331	0.0544
FBgn0029896	0.02024
FBgn0034956	0.03073
FBgn0038268	0.02352
FBgn0051145	0.04759
FBgn0039453	0.04759
FBgn0039454	0.04759
FBgn0024980	0.03748
FBgn0031106	0.01539
FBgn0036341	0.10192
FBgn0086377	0.02568
FBgn0035540	0.03429
FBgn0011708	0.01874
FBgn0031422	0.09055
FBgn0035265	0.08875
FBgn0003732	0.02434
FBgn0038191	0.12431
FBgn0034968	0.01048
FBgn0054039	0.05727
FBgn0030616	0.00248
FBgn0039530	0.00901
FBgn0035264	0.02385
FBgn0035891	0.02108
FBgn0035317	0.02118
FBgn0032891	0.0326
FBgn0034009	0.02068
FBgn0031116	0.01442
FBgn0052506	0.01432
FBgn0032249	0.01479
FBgn0031233	0.0393
FBgn0031388	0.1378
FBgn0064126	0.04457
FBgn0035901	0.05443
FBgn0034372	0.04447
FBgn0259202	0.04007
FBgn0043903	0.07226
FBgn0034724	0.08526
FBgn0034725	0.18609
FBgn0029789	0.06761
FBgn0250814	0.06996
FBgn0038271	0.01226
FBgn0033235	0.0372
FBgn0031068	0.02978
FBgn0040308	0.01765
FBgn0040309	0.01197
FBgn0036490	0.05289
FBgn0038519	0.02893
FBgn0031479	0.03937
FBgn0033518	0.02199
FBgn0033520	0.02199
FBgn0033521	0.02199
FBgn0085377	0.01634
FBgn0019925	0.0098
FBgn0038051	0.23135
FBgn0039115	0.07604
FBgn0005593	0.00856
FBgn0032404	0.04216
FBgn0039749	0.01751
FBgn0033591	0.0922
FBgn0036106	0.0761
FBgn0037939	0.05108
FBgn0037081	0.0319
FBgn0037082	0.11974
FBgn0020307	0.01449
FBgn0035267	0.02147
FBgn0041105	0.03881
FBgn0028999	0.0213
FBgn0261556	0.03464
FBgn0261547	0.03
FBgn0020510	0.0053
FBgn0262559	0.09655
FBgn0036327	0.09633
FBgn0036328	0.09655
FBgn0033856	0.08737
FBgn0001258	0.01413
FBgn0262782	0.02542
FBgn0035232	0.03824
FBgn0004901	0.01679
FBgn0041194	0.01679
FBgn0052392	0.03225
FBgn0021796	0.02243
FBgn0263968	0.07487
FBgn0045035	0.0955
FBgn0004367	0.04765
FBgn0036194	0.01814
FBgn0038272	0.0437
FBgn0036988	0.04105
FBgn0039924	0.01073
FBgn0034789	0.01213
FBgn0016984	0.01183
FBgn0037897	0.05767
FBgn0030582	0.03098
FBgn0025802	0.02319
FBgn0025742	0.01272
FBgn0028497	0.01288
FBgn0035945	0.02772
FBgn0030735	0.03006
FBgn0261064	0.03175
FBgn0019644	0.02024
FBgn0004654	0.01899
FBgn0052280	0.01762
FBgn0034758	0.04617
FBgn0050273	0.03445
FBgn0040658	0.0397
FBgn0030528	0.07271
FBgn0037369	0.05013
FBgn0034217	0.12244
FBgn0010053	0.06524
FBgn0034406	0.06523
FBgn0034405	0.06494
FBgn0034400	0.02588
FBgn0052195	0.1305
FBgn0031800	0.04893
FBgn0030895	0.04841
FBgn0031801	0.05143
FBgn0025620	0.01711
FBgn0042110	0.11629
FBgn0037935	0.11613
FBgn0039326	0.11613
FBgn0045761	0.10525
FBgn0039324	0.11577
FBgn0039323	0.11645
FBgn0051087	0.11613
FBgn0051099	0.11476
FBgn0037936	0.09918
FBgn0051288	0.08261
FBgn0051097	0.08211
FBgn0051102	0.08236
FBgn0039321	0.08247
FBgn0032913	0.07376
FBgn0053509	0.07855
FBgn0053510	0.08051
FBgn0053511	0.08084
FBgn0025700	0.01601
FBgn0036043	0.01735
FBgn0259111	0.01838
FBgn0026170	0.00083
FBgn0035089	0.06449
FBgn0011695	0.03473
FBgn0050172	0.05576
FBgn0037870	0.12415
FBgn0036640	0.11953
FBgn0038129	0.03305
FBgn0035916	0.02198
FBgn0038855	0.01721
FBgn0032833	0.06236
FBgn0033020	0.0602
FBgn0036662	0.02729
FBgn0033206	0.03695
FBgn0034390	0.03726
FBgn0043456	0.02765
FBgn0051548	0.05985
FBgn0037354	0.06016
FBgn0051549	0.05996
FBgn0040349	0.03841
FBgn0036620	0.10053
FBgn0042137	0.10053
FBgn0000055	0.07052
FBgn0000056	0.0699
FBgn0011693	0.02321
FBgn0029975	0.05265
FBgn0051810	0.08399
FBgn0051809	0.08399
FBgn0032614	0.08399
FBgn0032615	0.08438
FBgn0262112	0.05588
FBgn0033679	0.03072
FBgn0038858	0.04367
FBgn0038924	0.04887
FBgn0036346	0.04858
FBgn0034488	0.01514
FBgn0259144	0.044
FBgn0031265	0.05208
FBgn0036337	0.02957
FBgn0037995	0.06056
FBgn0026602	0.07762
FBgn0032816	0.01617
FBgn0028926	0.00367
FBgn0043002	0.02403
FBgn0261881	0.04178
FBgn0052238	0.00641
FBgn0030823	0.03408
FBgn0051108	0.03222
FBgn0031574	0.02508
FBgn0026147	0.03561
FBgn0039501	0.02754
FBgn0034459	0.02659
FBgn0031853	0.04586
FBgn0037838	0.04897
FBgn0033225	0.04659
FBgn0010100	0.03158
FBgn0037862	0.0314
FBgn0024957	0.03234
FBgn0024958	0.03188
FBgn0037671	0.08231
FBgn0034132	0.05694
FBgn0259795	0.05686
FBgn0033860	0.05717
FBgn0052064	0.05717
FBgn0033868	0.05697
FBgn0045770	0.05731
FBgn0052351	0.01521
FBgn0035915	0.01521
FBgn0040493	0.02244
FBgn0040514	0.0691
FBgn0035109	0.09256
FBgn0053180	0.02476
FBgn0023515	0.0698
FBgn0024991	0.0687
FBgn0036853	0.03677
FBgn0051223	0.04545
FBgn0039601	0.04229
FBgn0036292	0.02693
FBgn0013548	0.02617
FBgn0031773	0.02135
FBgn0083969	0.01401
FBgn0001087	0.01599
FBgn0263350	0.00472
FBgn0030089	0.01347
FBgn0028968	0.01675
FBgn0263846	0.02241
FBgn0039944	0.02717
FBgn0259143	0.03172
FBgn0260746	0.04281
FBgn0001089	0.04354
FBgn0038515	0.01879
FBgn0027512	0.06848
FBgn0037808	0.02673
FBgn0260635	0.0531
FBgn0015247	0.04487
FBgn0033783	0.0358
FBgn0035059	0.0223
FBgn0041161	0.01847
FBgn0032877	0.13758
FBgn0035483	0.07039
FBgn0260866	0.02817
FBgn0040793	0.05631
FBgn0026718	0.05267
FBgn0030421	0.02148
FBgn0035246	0.01381
FBgn0025628	0.08347
FBgn0031392	0.03899
FBgn0032846	0.04858
FBgn0032848	0.05376
FBgn0020653	0.02554
FBgn0037170	0.02565
FBgn0036762	0.01685
FBgn0036820	0.06268
FBgn0034658	0.06299
FBgn0034939	0.07009
FBgn0024230	0.02518
FBgn0037538	0.03509
FBgn0026777	0.02187
FBgn0039147	0.08773
FBgn0039965	0.0172
FBgn0011674	0.03069
FBgn0001332	0.07684
FBgn0035283	0.01743
FBgn0027335	0.01832
FBgn0035643	0.02228
FBgn0041585	0.01768
FBgn0036583	0.02594
FBgn0020767	0.01965
FBgn0028717	0.03134
FBgn0037342	0.00982
FBgn0033017	0.01341
FBgn0038839	0.01519
FBgn0034636	0.01122
FBgn0037758	0.01535
FBgn0025394	0.01584
FBgn0037244	0.00845
FBgn0029174	0.0298
FBgn0010470	0.0112
FBgn0037930	0.03773
FBgn0013269	0.04525
FBgn0013954	0
FBgn0034368	0.04045
FBgn0003401	0.07441
FBgn0030345	0.03088
FBgn0038805	0.05579
FBgn0031209	0.03461
FBgn0036150	0.07904
FBgn0029966	0.10681
FBgn0030814	0.07969
FBgn0050418	0.05973
FBgn0039879	0.06089
FBgn0083979	0.06275
FBgn0036250	0.07818
FBgn0037630	0.07059
FBgn0033648	0.0903
FBgn0052058	0.09114
FBgn0036083	0.09142
FBgn0034458	0.09086
FBgn0050081	0.09143
FBgn0039080	0.06454
FBgn0039079	0.06387
FBgn0051225	0.06454
FBgn0034272	0.06472
FBgn0050469	0.06452
FBgn0034023	0.06475
FBgn0050468	0.06379
FBgn0050464	0.06379
FBgn0259683	0.04853
FBgn0035604	0.05722
FBgn0037501	0.09923
FBgn0051718	0.03708
FBgn0036757	0.03716
FBgn0036829	0.04909
FBgn0261270	0.00267
FBgn0035414	0.0599
FBgn0034846	0.04872
FBgn0034835	0.04876
FBgn0050412	0.04876
FBgn0003009	0.11482
FBgn0032946	0.01965
FBgn0015777	0.02466
FBgn0015776	0.08738
FBgn0020506	0.0382
FBgn0000078	0.03383
FBgn0000079	0.03383
FBgn0035877	0.01389
FBgn0031149	0.00971
FBgn0011336	0.01174
FBgn0001986	0.01847
FBgn0039117	0.0324
FBgn0038344	0.02647
FBgn0263599	0.0059
FBgn0002899	0.03446
FBgn0002905	0.06466
FBgn0039116	0.01489
FBgn0052536	0.03356
FBgn0026189	0.12682
FBgn0033287	0.0272
FBgn0053340	0.02767
FBgn0050366	0.02767
FBgn0050362	0.02767
FBgn0033953	0.02767
FBgn0033286	0.02767
FBgn0050363	0.02709
FBgn0050364	0.02767
FBgn0259210	0.05046
FBgn0260859	0.01797
FBgn0038464	0.01508
FBgn0036690	0.07821
FBgn0010226	0.00332
FBgn0037697	0.05994
FBgn0037696	0.05848
FBgn0035907	0.07761
FBgn0086348	0.07761
FBgn0035904	0.07748
FBgn0037981	0.01102
FBgn0039218	0.00117
FBgn0028470	0.03922
FBgn0031093	0.05348
FBgn0000455	0.03547
FBgn0021847	0.02299
FBgn0027359	0.04707
FBgn0036204	0.03605
FBgn0037661	0.07996
FBgn0039882	0.04148
FBgn0261625	0.01782
FBgn0033354	0.0638
FBgn0051140	0.01919
FBgn0020930	0.03439
FBgn0261549	0.02058
FBgn0030055	0.05099
FBgn0034694	0.03882
FBgn0046296	0.03047
FBgn0032476	0.04257
FBgn0034265	0.02647
FBgn0033244	0.04106
FBgn0085378	0.02653
FBgn0035756	0.01056
FBgn0033810	0.03155
FBgn0261575	0.05406
FBgn0053080	0.02255
FBgn0040743	0.04163
FBgn0036603	0.04299
FBgn0037429	0.03722
FBgn0037428	0.03792
FBgn0037419	0.02869
FBgn0032359	0.03047
FBgn0037418	0.02912
FBgn0051561	0.03406
FBgn0037415	0.03442
FBgn0037411	0.04471
FBgn0040279	0.03993
FBgn0037416	0.01278
FBgn0037414	0.00691
FBgn0037430	0.03231
FBgn0037424	0.02726
FBgn0037413	0.05703
FBgn0039771	0.05562
FBgn0037417	0.06175
FBgn0040759	0.05549
FBgn0052447	0.01377
FBgn0032382	0.07108
FBgn0032381	0.07084
FBgn0002569	0.04203
FBgn0050359	0.05751
FBgn0033294	0.0577
FBgn0002571	0.05799
FBgn0033297	0.04226
FBgn0033296	0.04201
FBgn0050360	0.04231
FBgn0002570	0.03601
FBgn0037116	0.04511
FBgn0050429	0.08722
FBgn0034281	0.0842
FBgn0087005	0.01381
FBgn0032478	0.05074
FBgn0010173	0.0367
FBgn0017414	0.08069
FBgn0019948	0.04549
FBgn0037153	0.0179
FBgn0010329	0.02612
FBgn0034261	0.03536
FBgn0262728	0.01516
FBgn0033466	0.04346
FBgn0020245	0.01591
FBgn0029175	0.03159
FBgn0027535	0.0192
FBgn0039160	0.02268
FBgn0035909	0.02479
FBgn0034626	0.01908
FBgn0000077	0.03303
FBgn0030151	0.01754
FBgn0032198	0.03524
FBgn0028737	0.02526
FBgn0028473	0.01486
FBgn0032916	0.02887
FBgn0036900	0.05432
FBgn0263240	0.01781
FBgn0038316	0.02784
FBgn0040465	0.02212
FBgn0032858	0.03117
FBgn0000054	0.00846
FBgn0034599	0.03751
FBgn0033627	0.01639
FBgn0035902	0.06004
FBgn0035721	0.06066
FBgn0052068	0.04156
FBgn0037205	0.12283
FBgn0051755	0.12283
FBgn0000928	0.12206
FBgn0000927	0.05076
FBgn0020304	0.03023
FBgn0262114	0.02704
FBgn0030944	0.01299
FBgn0261561	0.0444
FBgn0035917	0.02102
FBgn0034151	0.03098
FBgn0035308	0.03578
FBgn0011327	0.04379
FBgn0030370	0.04329
FBgn0010288	0.05563
FBgn0034577	0.0192
FBgn0052152	0.09115
FBgn0038188	0.09049
FBgn0038189	0.09042
FBgn0031592	0.09019
FBgn0038306	0.05424
FBgn0032329	0.04426
FBgn0037770	0.01342
FBgn0037834	0.00927
FBgn0034817	0.05355
FBgn0039405	0.06426
FBgn0034307	0.06662
FBgn0032251	0.07676
FBgn0015925	0.06193
FBgn0036774	0.04673
FBgn0034087	0.01901
FBgn0033845	0.0553
FBgn0259979	0.03297
FBgn0037818	0.08305
FBgn0039050	0.08293
FBgn0039049	0.08296
FBgn0039052	0.08272
FBgn0039053	0.08272
FBgn0039051	0.08246
FBgn0037819	0.02277
FBgn0002962	0.04771
FBgn0032393	0.02498
FBgn0036761	0.0127
FBgn0040352	0.11815
FBgn0264486	0.08943
FBgn0037298	0.05229
FBgn0038038	0.05177
FBgn0002719	0.04199
FBgn0029155	0.01621
FBgn0029154	0.09775
FBgn0029153	0.09826
FBgn0034127	0.09874
FBgn0031735	0.09368
FBgn0036939	0.03846
FBgn0036938	0.0506
FBgn0260753	0.04557
FBgn0030437	0.04349
FBgn0052843	0.03806
FBgn0033932	0.02114
FBgn0033744	0.0326
FBgn0032880	0.01447
FBgn0028541	0.0117
FBgn0035622	0.01138
FBgn0033226	0.02249
FBgn0085453	0.03568
FBgn0040660	0.01989
FBgn0037938	0.10641
FBgn0029942	0.1078
FBgn0026593	0.09085
FBgn0035309	0.09021
FBgn0026570	0.09064
FBgn0035312	0.08876
FBgn0037070	0.02163
FBgn0037071	0.04828
FBgn0020545	0.02965
FBgn0035951	0.01811
FBgn0052226	0.02806
FBgn0030141	0.05385
FBgn0034098	0.13799
FBgn0037583	0.12394
FBgn0039637	0.06327
FBgn0035523	0.02941
FBgn0011715	0.00084
FBgn0030000	0.04366
FBgn0032517	0.07751
FBgn0010340	0.05504
FBgn0011020	0.03963
FBgn0038693	0.01647
FBgn0039013	0.02365
FBgn0021979	0.03768
FBgn0085273	0.09042
FBgn0036417	0.1196
FBgn0030959	0.0597
FBgn0030956	0.0597
FBgn0032247	0.06324
FBgn0039219	0.02102
FBgn0031772	0.02936
FBgn0030913	0.01833
FBgn0036059	0.03525
FBgn0025833	0.02223
FBgn0032321	0.02459
FBgn0037831	0.0723
FBgn0014877	0.05685
FBgn0032065	0.15527
FBgn0032503	0.10275
FBgn0052988	0.10047
FBgn0052983	0.1014
FBgn0037827	0.06513
FBgn0032072	0.06189
FBgn0032085	0.06712
FBgn0032086	0.06786
FBgn0011705	0.06859
FBgn0032084	0.0338
FBgn0040964	0.04266
FBgn0040777	0.02357
FBgn0027794	0.05991
FBgn0032679	0.04067
FBgn0035871	0.05394
FBgn0037506	0.05488
FBgn0030263	0.05573
FBgn0041150	0.01851
FBgn0031649	0.04615
FBgn0036329	0.12403
FBgn0051693	0.12333
FBgn0064119	0.09535
FBgn0036816	0.02903
FBgn0032314	0.11082
FBgn0025807	0.03934
FBgn0035229	0.01381
FBgn0025864	0.01855
FBgn0038296	0.03175
FBgn0037338	0.055
FBgn0035206	0.04916
FBgn0000377	0.01393
FBgn0033859	0.01379
FBgn0036828	0.00845
FBgn0036574	0.04584
FBgn0011818	0.01122
FBgn0037490	0.05725
FBgn0051550	0.02772
FBgn0261385	0.02847
FBgn0050183	0.06751
FBgn0033692	0.05288
FBgn0032293	0.03254
FBgn0053060	0.08675
FBgn0036610	0.03373
FBgn0030745	0.01868
FBgn0053061	0.02454
FBgn0053523	0.08548
FBgn0052407	0.08728
FBgn0052485	0.02405
FBgn0036085	0.11048
FBgn0035539	0.05276
FBgn0037410	0.03198
FBgn0038337	0.04338
FBgn0038354	0.04299
FBgn0013953	0.01883
FBgn0039787	0.04964
FBgn0039789	0.01976
FBgn0036240	0.03408
FBgn0034275	0.05542
FBgn0039736	0.05446
FBgn0036770	0.038
FBgn0011771	0.00297
FBgn0040342	0.04207
FBgn0053557	0.0398
FBgn0002931	0.03793
FBgn0037672	0.04085
FBgn0263118	0.04658
FBgn0002922	0.01917
FBgn0041103	0.10046
FBgn0038220	0.03026
FBgn0004858	0.01342
FBgn0005771	0.01353
FBgn0033412	0.06749
FBgn0262717	0.02131
FBgn0085384	0.02733
FBgn0001321	0.01814
FBgn0034322	0.17362
FBgn0034323	0.17362
FBgn0034321	0.17376
FBgn0000083	0.01104
FBgn0000084	0.02922
FBgn0029907	0.06571
FBgn0030666	0.02126
FBgn0030665	0.02126
FBgn0040385	0.02206
FBgn0040389	0.00662
FBgn0036819	0.05237
FBgn0034517	0.03189
FBgn0033580	0.03531
FBgn0035279	0.0783
FBgn0085491	0.09002
FBgn0033942	0.07764
FBgn0038525	0.04776
FBgn0031942	0.07219
FBgn0014454	0.06927
FBgn0036678	0.04034
FBgn0030740	0.07015
FBgn0040398	0.04867
FBgn0040364	0.04737
FBgn0051313	0.16905
FBgn0004629	0.17049
FBgn0038243	0.17049
FBgn0030105	0.16979
FBgn0003965	0.01207
FBgn0052626	0.01259
FBgn0034733	0.02477
FBgn0027496	0.01283
FBgn0051004	0.01975
FBgn0052475	0.04694
FBgn0035131	0.04685
FBgn0035847	0.1353
FBgn0035789	0.1353
FBgn0045442	0.1353
FBgn0045443	0.1357
FBgn0035132	0.13508
FBgn0030766	0.04197
FBgn0035099	0.11756
FBgn0086916	0.08112
FBgn0039125	0.10967
FBgn0032666	0.02792
FBgn0262742	0.04841
FBgn0034906	0.10428
FBgn0039621	0.10451
FBgn0053453	0.10451
FBgn0053454	0.10451
FBgn0053137	0.13342
FBgn0053467	0.13342
FBgn0053919	0.13342
FBgn0035068	0.11086
FBgn0053658	0.11093
FBgn0053723	0.11093
FBgn0053483	0.11093
FBgn0053703	0.11045
FBgn0053679	0.11093
FBgn0038942	0.09045
FBgn0053643	0.12557
FBgn0053641	0.12439
FBgn0053642	0.1256
FBgn0053640	0.12725
FBgn0034283	0.08617
FBgn0034284	0.08537
FBgn0053626	0.10873
FBgn0053627	0.10752
FBgn0050050	0.11086
FBgn0037013	0.06278
FBgn0037176	0.04582
FBgn0037175	0.09936
FBgn0053767	0.07102
FBgn0053768	0.07067
FBgn0053769	0.07067
FBgn0053770	0.07102
FBgn0033650	0.07102
FBgn0053772	0.07066
FBgn0035445	0.0375
FBgn0038660	0.03834
FBgn0040271	0.02925
FBgn0260475	0.06302
FBgn0033836	0.06302
FBgn0033763	0.03468
FBgn0052191	0.05846
FBgn0036765	0.05726
FBgn0036768	0.05764
FBgn0031720	0.09524
FBgn0031430	0.09435
FBgn0038122	0.09495
FBgn0031721	0.09386
FBgn0033141	0.10565
FBgn0036075	0.11536
FBgn0051961	0.04512
FBgn0040715	0.06702
FBgn0032720	0.01014
FBgn0033188	0.03173
FBgn0038877	0.01323
FBgn0033117	0.05318
FBgn0035064	0.02453
FBgn0033902	0.01138
FBgn0261995	0.04456
FBgn0033216	0.07988
FBgn0033214	0.08042
FBgn0033215	0.08077
FBgn0040666	0.02669
FBgn0035688	0.05168
FBgn0037647	0.02138
FBgn0037708	0.05641
FBgn0260486	0.02358
FBgn0031216	0.02412
FBgn0035533	0.04212
FBgn0085464	0.09405
FBgn0259734	0.01245
FBgn0031589	0.00926
FBgn0031227	0.05608
FBgn0033485	0.02346
FBgn0000100	0.00616
FBgn0003274	0.01719
FBgn0002593	0.00734
FBgn0035149	0.01063
FBgn0032204	0.03107
FBgn0004395	0.01828
FBgn0011837	0.02537
FBgn0011704	0.01342
FBgn0016081	0.01518
FBgn0030407	0.09572
FBgn0051773	0.09657
FBgn0037816	0.0298
FBgn0034214	0.01922
FBgn0036111	0.01638
FBgn0033698	0.03692
FBgn0020236	0.01216
FBgn0038708	0.04128
FBgn0004888	0.01349
FBgn0038709	0.0658
FBgn0015808	0.01686
FBgn0032715	0.01686
FBgn0025352	0.01417
FBgn0035203	0.05238
FBgn0029969	0.02837
FBgn0040064	0.01839
FBgn0031774	0.06361
FBgn0038665	0.04277
FBgn0261287	0.08799
FBgn0039348	0.0296
FBgn0035697	0.03887
FBgn0036659	0.03406
FBgn0034928	0.05242
FBgn0032670	0.12423
FBgn0032668	0.12423
FBgn0031974	0.12384
FBgn0031184	0.04687
FBgn0031632	0.04035
FBgn0038575	0.10462
FBgn0051948	0.10578
FBgn0026876	0.06105
FBgn0261850	0.00999
FBgn0029798	0.02894
FBgn0003162	0.00254
FBgn0037376	0.02517
FBgn0000316	0.06347
FBgn0054029	0.07528
FBgn0032014	0.06871
FBgn0025681	0.01938
FBgn0034313	0.02698
FBgn0032701	0.03239
FBgn0021800	0.01738
FBgn0032477	0.02916
FBgn0035978	0.00846
FBgn0259749	0.04511
FBgn0037772	0.02774
FBgn0004832	0.02759
FBgn0260755	0.03497
FBgn0040780	0.05997
FBgn0035379	0.02876
FBgn0003495	0.07906
FBgn0037657	0.01204
FBgn0033865	0.11249
FBgn0031623	0.06238
FBgn0051721	0.01004
FBgn0032268	0.03435
FBgn0039255	0.03196
FBgn0033760	0.03413
FBgn0036007	0.0301
FBgn0263776	0.02954
FBgn0036116	0.02926
FBgn0030817	0.03162
FBgn0050394	0.03933
FBgn0033368	0.00986
FBgn0029892	0.06032
FBgn0029891	0.03297
FBgn0038686	0.02816
FBgn0037280	0.0437
FBgn0039402	0.00673
FBgn0037231	0.01624
FBgn0035589	0.01427
FBgn0036805	0.00731
FBgn0032290	0.02099
FBgn0034921	0.03069
FBgn0030961	0.03713
FBgn0033019	0.04179
FBgn0031611	0.02579
FBgn0035195	0.04673
FBgn0038890	0.03894
FBgn0030670	0.01829
FBgn0029532	0.04067
FBgn0031561	0.06536
FBgn0031560	0.06685
FBgn0031558	0.066
FBgn0031559	0.06685
FBgn0051609	0.10542
FBgn0051515	0.09315
FBgn0031554	0.0312
FBgn0260645	0.08609
FBgn0261630	0.08609
FBgn0038654	0.05359
FBgn0034293	0.13285
FBgn0038646	0.11387
FBgn0034546	0.04251
FBgn0035983	0.02038
FBgn0035272	0.05511
FBgn0036893	0.01853
FBgn0030800	0.00975
FBgn0034943	0.064
FBgn0033079	0.064
FBgn0035770	0.13321
FBgn0036689	0.13271
FBgn0051634	0.0303
FBgn0032123	0.01395
FBgn0034716	0.06448
FBgn0034715	0.06255
FBgn0050277	0.06448
FBgn0032433	0.03979
FBgn0032435	0.04897
FBgn0036732	0.01557
FBgn0029877	0.05381
FBgn0035333	0.02706
FBgn0031219	0.02416
FBgn0032554	0.07673
FBgn0032436	0.07498
FBgn0030510	0.05099
FBgn0024833	0.00114
FBgn0263351	0.00037
FBgn0000330	0.00967
FBgn0000319	0.00492
FBgn0025463	0.0057
FBgn0032787	0.09534
FBgn0032791	0.09534
FBgn0032790	0.0948
FBgn0028969	0.02354
FBgn0053113	0.05092
FBgn0015831	0.14346
FBgn0262100	0.14549
FBgn0025637	0.06965
FBgn0034863	0.0687
FBgn0026176	0.01277
FBgn0034904	0.07907
FBgn0023535	0.0294
FBgn0037880	0.05427
FBgn0031951	0.09413
FBgn0025642	0.06946
FBgn0038186	0.07373
FBgn0037215	0.07181
FBgn0264325	0.01877
FBgn0259483	0.01089
FBgn0033212	0.01772
FBgn0031818	0.02189
FBgn0039045	0.04693
FBgn0032205	0.05545
FBgn0051244	0.07962
FBgn0033369	0.07407
FBgn0038531	0.06232
FBgn0035262	0.0999
FBgn0037398	0.10009
FBgn0054003	0.08264
FBgn0031217	0.03599
FBgn0004598	0.0305
FBgn0004509	0.02701
FBgn0023179	0.01163
FBgn0036101	0.05102
FBgn0036822	0.06549
FBgn0016917	0.0584
FBgn0043455	0.04306
FBgn0014366	0.011
FBgn0015513	0.02844
FBgn0264324	0.01581
FBgn0039690	0.01603
FBgn0050118	0.02781
FBgn0259247	0.02713
FBgn0032116	0.03794
FBgn0052557	0.03697
FBgn0039387	0.03769
FBgn0020910	0.01712
FBgn0259221	0.03082
FBgn0037989	0.02726
FBgn0030747	0.03424
FBgn0051729	0.01083
FBgn0032120	0.02386
FBgn0031458	0.03413
FBgn0036566	0.01251
FBgn0033755	0.039
FBgn0051116	0.02173
FBgn0011211	0.01213
FBgn0005671	0.00191
FBgn0010217	0.00799
FBgn0036568	0.02534
FBgn0263598	0.00309
FBgn0032464	0.02975
FBgn0020368	0.00746
FBgn0031684	0.03413
FBgn0031413	0.06029
FBgn0259822	0.01712
FBgn0052088	0.13302
FBgn0264449	0.00801
FBgn0031768	0.04298
FBgn0038369	0.05362
FBgn0065032	0.05227
