Ensembl.Gene.ID	omega0
ENSMUSG00000045160	0.06892
ENSMUSG00000032309	0.09864
ENSMUSG00000033918	0.07586
ENSMUSG00000064358	0.02422
ENSMUSG00000037563	0.02813
ENSMUSG00000033545	0.03145
ENSMUSG00000044442	0.08321
ENSMUSG00000034947	0.11362
ENSMUSG00000052369	0.08161
ENSMUSG00000047388	0.08908
ENSMUSG00000020605	0.05097
ENSMUSG00000048922	0.20151
ENSMUSG00000040952	0.04517
ENSMUSG00000095150	0.04517
ENSMUSG00000094974	0.04517
ENSMUSG00000096681	0.04517
ENSMUSG00000096699	0.04484
ENSMUSG00000025139	0.03523
ENSMUSG00000000869	0.22804
ENSMUSG00000026856	0.05156
ENSMUSG00000058240	0.09557
ENSMUSG00000028222	0.04985
ENSMUSG00000003657	0.04114
ENSMUSG00000021337	0.06509
ENSMUSG00000074211	0.03464
ENSMUSG00000038264	0.09637
ENSMUSG00000055936	0.04911
ENSMUSG00000034203	0.0523
ENSMUSG00000022031	0.01831
ENSMUSG00000029387	0.04662
ENSMUSG00000019088	0.08799
ENSMUSG00000025279	0.08313
ENSMUSG00000024136	0.08814
ENSMUSG00000005980	0.08814
ENSMUSG00000036206	0.04143
ENSMUSG00000060216	0.02281
ENSMUSG00000018909	0.02413
ENSMUSG00000036850	0.07222
ENSMUSG00000091233	0.07222
ENSMUSG00000091512	0.03054
ENSMUSG00000094685	0.03054
ENSMUSG00000042211	0.02548
ENSMUSG00000034501	0.12116
ENSMUSG00000021140	0.04719
ENSMUSG00000054874	0.04136
ENSMUSG00000079478	0.04627
ENSMUSG00000032590	0.08075
ENSMUSG00000043257	0.0909
ENSMUSG00000068264	0.08327
ENSMUSG00000035228	0.01966
ENSMUSG00000007987	0.07333
ENSMUSG00000046806	0.11185
ENSMUSG00000004285	0.02217
ENSMUSG00000033065	0.03876
ENSMUSG00000021196	0.04284
ENSMUSG00000020277	0.03819
ENSMUSG00000078348	0.0052
ENSMUSG00000024218	0.07615
ENSMUSG00000031262	0.17737
ENSMUSG00000062526	0.0795
ENSMUSG00000029695	0.07625
ENSMUSG00000027472	0.0891
ENSMUSG00000024240	0.05939
ENSMUSG00000069495	0.0466
ENSMUSG00000036323	0.04593
ENSMUSG00000042389	0.09728
ENSMUSG00000018858	0.1004
ENSMUSG00000038055	0.0326
ENSMUSG00000006315	0.02074
ENSMUSG00000061455	0.08329
ENSMUSG00000019295	0.06063
ENSMUSG00000037994	0.12092
ENSMUSG00000050150	0.11949
ENSMUSG00000034602	0.02639
ENSMUSG00000041491	0.12501
ENSMUSG00000037860	0.2294
ENSMUSG00000026536	0.23124
ENSMUSG00000054203	0.23124
ENSMUSG00000090272	0.23124
ENSMUSG00000073489	0.23124
ENSMUSG00000018820	0.07642
ENSMUSG00000074358	0.05163
ENSMUSG00000049922	0.0396
ENSMUSG00000039543	0.13534
ENSMUSG00000013858	0.01874
ENSMUSG00000031480	0.12726
ENSMUSG00000019763	0.07724
ENSMUSG00000050050	0.07921
ENSMUSG00000026675	0.11525
ENSMUSG00000028431	0.10125
ENSMUSG00000010048	0.06626
ENSMUSG00000027399	0.17787
ENSMUSG00000023456	0.04264
ENSMUSG00000070972	0.05007
ENSMUSG00000020585	0.04841
ENSMUSG00000022257	0.05167
ENSMUSG00000031703	0.04501
ENSMUSG00000059772	0.04085
ENSMUSG00000011114	0.09027
ENSMUSG00000024273	0.18337
ENSMUSG00000058351	0.06044
ENSMUSG00000030960	0.10709
ENSMUSG00000039523	0.08307
ENSMUSG00000058064	0.02183
ENSMUSG00000070343	0.02183
ENSMUSG00000066592	0.02183
ENSMUSG00000059291	0.02183
ENSMUSG00000043183	0.07381
ENSMUSG00000078566	0.03874
ENSMUSG00000022051	0.04436
ENSMUSG00000031532	0.08746
ENSMUSG00000032314	0.06039
ENSMUSG00000018916	0.17347
ENSMUSG00000051669	0.13779
ENSMUSG00000043298	0.12367
ENSMUSG00000037712	0.01432
ENSMUSG00000027356	0.06949
ENSMUSG00000024965	0.03906
ENSMUSG00000021263	0.04825
ENSMUSG00000038768	0.06484
ENSMUSG00000038633	0.06776
ENSMUSG00000022562	0.03551
ENSMUSG00000036216	0.0491
ENSMUSG00000008226	0.08673
ENSMUSG00000022407	0.04535
ENSMUSG00000039278	0.05851
ENSMUSG00000031637	0.08808
ENSMUSG00000030098	0.04001
ENSMUSG00000040297	0.06665
ENSMUSG00000047658	0.04063
ENSMUSG00000022120	0.10623
ENSMUSG00000048721	0.05027
ENSMUSG00000027742	0.04219
ENSMUSG00000045140	0.15292
ENSMUSG00000021340	0.10706
ENSMUSG00000041995	0.07558
ENSMUSG00000029155	0.13403
ENSMUSG00000026650	0.0477
ENSMUSG00000009863	0.02808
ENSMUSG00000018861	0.06896
ENSMUSG00000024897	0.0169
ENSMUSG00000030519	0.02288
ENSMUSG00000004931	0.04584
ENSMUSG00000026608	0.01802
ENSMUSG00000089832	0.01783
ENSMUSG00000042138	0.03021
ENSMUSG00000048701	0.00792
ENSMUSG00000058046	0.1751
ENSMUSG00000028833	0.05872
ENSMUSG00000040621	0.09213
ENSMUSG00000026414	0.01829
ENSMUSG00000061723	0.0392
ENSMUSG00000064179	0.02808
ENSMUSG00000023074	0.05469
ENSMUSG00000037221	0.05033
ENSMUSG00000034826	0.04729
ENSMUSG00000050217	0.08887
ENSMUSG00000030876	0.0565
ENSMUSG00000026285	0.08209
ENSMUSG00000020641	0.04945
ENSMUSG00000060538	0.1259
ENSMUSG00000044034	0.07787
ENSMUSG00000051427	0.09478
ENSMUSG00000022561	0.04871
ENSMUSG00000027867	0.10434
ENSMUSG00000032400	0.16456
ENSMUSG00000078532	0.03376
ENSMUSG00000022024	0.08921
ENSMUSG00000027677	0.06894
ENSMUSG00000022792	0.0851
ENSMUSG00000034175	0.08536
ENSMUSG00000048755	0.08498
ENSMUSG00000033751	0.06061
ENSMUSG00000036977	0.00856
ENSMUSG00000042401	0.04454
ENSMUSG00000004996	0.04662
ENSMUSG00000031387	0.07642
ENSMUSG00000042050	0.13269
ENSMUSG00000025521	0.16767
ENSMUSG00000096847	0.0225
ENSMUSG00000061451	0.01014
ENSMUSG00000027610	0.0931
ENSMUSG00000026889	0.02961
ENSMUSG00000055041	0.11718
ENSMUSG00000022940	0.07769
ENSMUSG00000047330	0.0494
ENSMUSG00000034274	0.04558
ENSMUSG00000060512	0.19804
ENSMUSG00000046718	0.2343
ENSMUSG00000040729	0.21628
ENSMUSG00000022070	0.1284
ENSMUSG00000029063	0.03128
ENSMUSG00000020832	0.10897
ENSMUSG00000096872	0.16211
ENSMUSG00000003039	0.03722
ENSMUSG00000060121	0.07485
ENSMUSG00000002846	0.16427
ENSMUSG00000036955	0.07188
ENSMUSG00000022014	0.17292
ENSMUSG00000021900	0.09913
ENSMUSG00000037440	0.08469
ENSMUSG00000020010	0.07593
ENSMUSG00000068663	0.02602
ENSMUSG00000029005	0.08112
ENSMUSG00000032892	0.0958
ENSMUSG00000091083	0.0958
ENSMUSG00000021764	0.07509
ENSMUSG00000039041	0.02546
ENSMUSG00000004667	0.00878
ENSMUSG00000028100	0.12226
ENSMUSG00000043289	0.21669
ENSMUSG00000039556	0.09787
ENSMUSG00000027639	0.08344
ENSMUSG00000026708	0.16245
ENSMUSG00000027344	0.13015
ENSMUSG00000060935	0.07267
ENSMUSG00000033809	0.05252
ENSMUSG00000010142	0.11146
ENSMUSG00000026017	0.14146
ENSMUSG00000090206	0.1101
ENSMUSG00000042419	0.07668
ENSMUSG00000060475	0.03442
ENSMUSG00000041794	0.08285
ENSMUSG00000026303	0.08219
ENSMUSG00000006717	0.0961
ENSMUSG00000005069	0.03951
ENSMUSG00000027674	0.06032
ENSMUSG00000023830	0.10249
ENSMUSG00000000776	0.04881
ENSMUSG00000052382	0.19708
ENSMUSG00000044222	0.15653
ENSMUSG00000022023	0.07608
ENSMUSG00000059586	0.1315
ENSMUSG00000029782	0.04831
ENSMUSG00000025163	0.11421
ENSMUSG00000027454	0.03919
ENSMUSG00000025027	0.04764
ENSMUSG00000037005	0.08087
ENSMUSG00000047735	0.13719
ENSMUSG00000024905	0.13289
ENSMUSG00000035310	0.05596
ENSMUSG00000005682	0.03052
ENSMUSG00000067150	0.08608
ENSMUSG00000022634	0.04237
ENSMUSG00000072872	0.03927
ENSMUSG00000078622	0.02573
ENSMUSG00000020219	0.02451
ENSMUSG00000020464	0.05641
ENSMUSG00000045036	0.16913
ENSMUSG00000037010	0.09659
ENSMUSG00000030792	0.14381
ENSMUSG00000041035	0.07879
ENSMUSG00000021953	0.06104
ENSMUSG00000051705	0.07185
ENSMUSG00000025533	0.06336
ENSMUSG00000027518	0.11869
ENSMUSG00000053552	0.02425
ENSMUSG00000022053	0.01908
ENSMUSG00000010476	0.0092
ENSMUSG00000057098	0.01729
ENSMUSG00000059534	0.05624
ENSMUSG00000061353	0.04659
ENSMUSG00000026102	0.07382
ENSMUSG00000051998	0.24393
ENSMUSG00000063235	0.08339
ENSMUSG00000070532	0.21683
ENSMUSG00000028958	0.04785
ENSMUSG00000034757	0.06512
ENSMUSG00000036968	0.05009
ENSMUSG00000023973	0.0258
ENSMUSG00000032392	0.07025
ENSMUSG00000025190	0.06152
ENSMUSG00000039720	0.14883
ENSMUSG00000031672	0.05526
ENSMUSG00000057134	0.03647
ENSMUSG00000020056	0.05604
ENSMUSG00000057137	0.12997
ENSMUSG00000039738	0.14395
ENSMUSG00000041702	0.04148
ENSMUSG00000029922	0.11241
ENSMUSG00000070527	0.11063
ENSMUSG00000000439	0.04744
ENSMUSG00000025862	0.03243
ENSMUSG00000037286	0.01806
ENSMUSG00000036928	0.07658
ENSMUSG00000027599	0.05789
ENSMUSG00000015478	0.01387
ENSMUSG00000030056	0.02951
ENSMUSG00000021007	0.17168
ENSMUSG00000031163	0.08862
ENSMUSG00000035829	0.14339
ENSMUSG00000032579	0.09407
ENSMUSG00000035004	0.10988
ENSMUSG00000020617	0.15817
ENSMUSG00000026812	0.07693
ENSMUSG00000029829	0.06647
ENSMUSG00000041112	0.02283
ENSMUSG00000017670	0.01402
ENSMUSG00000048910	0.40881
ENSMUSG00000001524	0.02401
ENSMUSG00000021590	0.17473
ENSMUSG00000029913	0.03492
ENSMUSG00000021418	0.14721
ENSMUSG00000024232	0.03552
ENSMUSG00000070336	0.12957
ENSMUSG00000041130	0.04988
ENSMUSG00000027933	0.00975
ENSMUSG00000025532	0.04302
ENSMUSG00000059463	0.13473
ENSMUSG00000043421	0.19483
ENSMUSG00000033114	0.08807
ENSMUSG00000050473	0.04019
ENSMUSG00000072259	0.35105
ENSMUSG00000053742	0.35105
ENSMUSG00000039929	0.13079
ENSMUSG00000020521	0.08282
ENSMUSG00000032850	0.08355
ENSMUSG00000040340	0.16844
ENSMUSG00000030742	0.16773
ENSMUSG00000047150	0.08514
ENSMUSG00000024947	0.01546
ENSMUSG00000035958	0.09558
ENSMUSG00000055547	0.13974
ENSMUSG00000068874	0.08039
ENSMUSG00000068877	0.08039
ENSMUSG00000033578	0.01625
ENSMUSG00000001366	0.06931
ENSMUSG00000052712	0.10566
ENSMUSG00000045471	0.03177
ENSMUSG00000028102	0.06277
ENSMUSG00000030545	0.14225
ENSMUSG00000040473	0.12203
ENSMUSG00000039337	0.14967
ENSMUSG00000039329	0.15052
ENSMUSG00000068860	0.08013
ENSMUSG00000028149	0.05772
ENSMUSG00000023336	0.04555
ENSMUSG00000047989	0.04811
ENSMUSG00000049960	0.07393
ENSMUSG00000060747	0.1573
ENSMUSG00000059128	0.1573
ENSMUSG00000032705	0.07573
ENSMUSG00000039197	0.0736
ENSMUSG00000022386	0.06745
ENSMUSG00000023106	0.03904
ENSMUSG00000033933	0.07576
ENSMUSG00000002395	0.03978
ENSMUSG00000017686	0.03969
ENSMUSG00000025733	0.06244
ENSMUSG00000046438	0.03205
ENSMUSG00000066584	0.03205
ENSMUSG00000066586	0.03205
ENSMUSG00000096467	0.03205
ENSMUSG00000094053	0.03205
ENSMUSG00000094305	0.03205
ENSMUSG00000036521	0.03205
ENSMUSG00000078754	0.03205
ENSMUSG00000040978	0.1009
ENSMUSG00000032599	0.03991
ENSMUSG00000060733	0.06476
ENSMUSG00000021687	0.03812
ENSMUSG00000040188	0.05824
ENSMUSG00000078441	0.06311
ENSMUSG00000036918	0.08637
ENSMUSG00000031381	0.03676
ENSMUSG00000024191	0.05418
ENSMUSG00000022184	0.10459
ENSMUSG00000024993	0.06994
ENSMUSG00000050248	0.15738
ENSMUSG00000008690	0.06106
ENSMUSG00000022247	0.03865
ENSMUSG00000028414	0.1026
ENSMUSG00000047084	0.13696
ENSMUSG00000079502	0.09969
ENSMUSG00000028716	0.11338
ENSMUSG00000029027	0.09015
ENSMUSG00000005687	0.02627
ENSMUSG00000035726	0.02192
ENSMUSG00000032077	0.06036
ENSMUSG00000021598	0.02105
ENSMUSG00000003299	0.07526
ENSMUSG00000036748	0.0524
ENSMUSG00000026374	0.03285
ENSMUSG00000030652	0.05728
ENSMUSG00000050945	0.16209
ENSMUSG00000030032	0.10091
ENSMUSG00000019710	0.08521
ENSMUSG00000034981	0.06007
ENSMUSG00000048478	0.10804
ENSMUSG00000072704	0.06115
ENSMUSG00000021811	0.08991
ENSMUSG00000049985	0.10368
ENSMUSG00000028589	0.1328
ENSMUSG00000069971	0.07081
ENSMUSG00000030291	0.03177
ENSMUSG00000006675	0.05608
ENSMUSG00000045655	0.20437
ENSMUSG00000033543	0.0071
ENSMUSG00000033187	0.16156
ENSMUSG00000051232	0.08717
ENSMUSG00000033053	0.15267
ENSMUSG00000032666	0.04745
ENSMUSG00000046562	0.02202
ENSMUSG00000002058	0.01861
ENSMUSG00000039680	0.11288
ENSMUSG00000085795	0.02591
ENSMUSG00000039081	0.02591
ENSMUSG00000046756	0.0952
ENSMUSG00000019039	0.1037
ENSMUSG00000041763	0.04978
ENSMUSG00000044600	0.0288
ENSMUSG00000020087	0.08038
ENSMUSG00000003458	0.08174
ENSMUSG00000022177	0.10776
ENSMUSG00000037818	0.0398
ENSMUSG00000055612	0.06121
ENSMUSG00000021175	0.0604
ENSMUSG00000036352	0.0337
ENSMUSG00000024414	0.09718
ENSMUSG00000015126	0.0711
ENSMUSG00000020910	0.09242
ENSMUSG00000030591	0.01936
ENSMUSG00000027384	0.08401
ENSMUSG00000032068	0.13688
ENSMUSG00000027531	0.09513
ENSMUSG00000024525	0.05789
ENSMUSG00000035620	0.07152
ENSMUSG00000025485	0.07116
ENSMUSG00000020831	0.02718
ENSMUSG00000039182	0.048
ENSMUSG00000036948	0.03389
ENSMUSG00000091964	0.03389
ENSMUSG00000041534	0.08742
ENSMUSG00000005378	0.07966
ENSMUSG00000035632	0.01948
ENSMUSG00000048875	0.10809
ENSMUSG00000039065	0.05647
ENSMUSG00000057411	0.07765
ENSMUSG00000039983	0.07037
ENSMUSG00000014980	0.06849
ENSMUSG00000025747	0.05274
ENSMUSG00000034031	0.06236
ENSMUSG00000042459	0.21453
ENSMUSG00000017165	0.15447
ENSMUSG00000060044	0.08039
ENSMUSG00000024142	0.0073
ENSMUSG00000039990	0.0391
ENSMUSG00000027952	0.06102
ENSMUSG00000040466	0.07504
ENSMUSG00000067206	0.23931
ENSMUSG00000021815	0.13223
ENSMUSG00000020895	0.07569
ENSMUSG00000028998	0.04872
ENSMUSG00000084174	0.08696
ENSMUSG00000038295	0.06763
ENSMUSG00000033124	0.02167
ENSMUSG00000018931	0.02317
ENSMUSG00000022671	0.04738
ENSMUSG00000039307	0.08706
ENSMUSG00000029125	0.04364
ENSMUSG00000021962	0.06502
ENSMUSG00000002345	0.02009
ENSMUSG00000027428	0.07318
ENSMUSG00000036550	0.01691
ENSMUSG00000005983	0.14888
ENSMUSG00000038005	0.08526
ENSMUSG00000027397	0.04017
ENSMUSG00000040124	0.07565
ENSMUSG00000041671	0.07441
ENSMUSG00000024764	0.02288
ENSMUSG00000046318	0.07388
ENSMUSG00000053460	0.0566
ENSMUSG00000037525	0.07312
ENSMUSG00000030641	0.25246
ENSMUSG00000024592	0.11702
ENSMUSG00000075610	0.13134
ENSMUSG00000027465	0.0403
ENSMUSG00000045165	0.1069
ENSMUSG00000092060	0.04007
ENSMUSG00000044991	0.23224
ENSMUSG00000030030	0.09615
ENSMUSG00000028729	0.05038
ENSMUSG00000023940	0.11329
ENSMUSG00000030724	0.15413
ENSMUSG00000021573	0.03959
ENSMUSG00000023070	0.10874
ENSMUSG00000015672	0.09915
ENSMUSG00000074342	0.3553
ENSMUSG00000020925	0.0613
ENSMUSG00000027676	0.11507
ENSMUSG00000064158	0.16279
ENSMUSG00000042992	0.02645
ENSMUSG00000007682	0.06508
ENSMUSG00000029815	0.07744
ENSMUSG00000042447	0.03038
ENSMUSG00000028975	0.05264
ENSMUSG00000026766	0.09869
ENSMUSG00000031776	0.0937
ENSMUSG00000001062	0.06379
ENSMUSG00000032127	0.0246
ENSMUSG00000022956	0.11006
ENSMUSG00000040667	0.0676
ENSMUSG00000006599	0.04434
ENSMUSG00000039449	0.03748
ENSMUSG00000025377	0.08547
ENSMUSG00000047804	0.04714
ENSMUSG00000056763	0.11199
ENSMUSG00000058355	0.0151
ENSMUSG00000059552	0.07443
ENSMUSG00000022510	0.02332
ENSMUSG00000029026	0.02332
ENSMUSG00000066640	0.0589
ENSMUSG00000035202	0.0934
ENSMUSG00000042729	0.05923
ENSMUSG00000010342	0.13138
ENSMUSG00000039994	0.06948
ENSMUSG00000026700	0.23058
ENSMUSG00000034456	0.04221
ENSMUSG00000025993	0.04351
ENSMUSG00000021235	0.08341
ENSMUSG00000031148	0.09333
ENSMUSG00000027573	0.00999
ENSMUSG00000002741	0.04745
ENSMUSG00000017288	0.01944
ENSMUSG00000028917	0.04934
ENSMUSG00000024640	0.0786
ENSMUSG00000005718	0.01934
ENSMUSG00000043061	0.06325
ENSMUSG00000032062	0.18784
ENSMUSG00000056706	0.10331
ENSMUSG00000044813	0.02303
ENSMUSG00000046280	0.04614
ENSMUSG00000028629	0.11189
ENSMUSG00000020850	0.00207
ENSMUSG00000028653	0.08273
ENSMUSG00000062980	0.13998
ENSMUSG00000042433	0.15361
ENSMUSG00000026063	0.15361
ENSMUSG00000025477	0.05793
ENSMUSG00000026037	0.08786
ENSMUSG00000030714	0.00988
ENSMUSG00000086277	0.18694
ENSMUSG00000034216	0.03168
ENSMUSG00000029828	0.18683
ENSMUSG00000032437	0.01406
ENSMUSG00000032116	0.00531
ENSMUSG00000047420	0.11128
ENSMUSG00000068921	0.1082
ENSMUSG00000046774	0.32614
ENSMUSG00000071749	0.33224
ENSMUSG00000028863	0.01217
ENSMUSG00000001783	0.01287
ENSMUSG00000028636	0.07855
ENSMUSG00000028327	0.09488
ENSMUSG00000032327	0.1331
ENSMUSG00000026188	0.06274
ENSMUSG00000041319	0.04246
ENSMUSG00000021711	0.04437
ENSMUSG00000030726	0.07055
ENSMUSG00000022064	0.08991
ENSMUSG00000025188	0.08318
ENSMUSG00000024245	0.03537
ENSMUSG00000055900	0.16079
ENSMUSG00000039335	0.11241
ENSMUSG00000033960	0.17215
ENSMUSG00000029201	0.02381
ENSMUSG00000006517	0.06573
ENSMUSG00000030868	0.00792
ENSMUSG00000028889	0.08052
ENSMUSG00000031951	0.10375
ENSMUSG00000042558	0.0588
ENSMUSG00000021538	0.11952
ENSMUSG00000044716	0.06837
ENSMUSG00000034063	0.1207
ENSMUSG00000074797	0.05475
ENSMUSG00000030612	0.12906
ENSMUSG00000000581	0.06691
ENSMUSG00000094483	0.01026
ENSMUSG00000049184	0.01022
ENSMUSG00000043991	0.00864
ENSMUSG00000017264	0.06793
ENSMUSG00000034371	0.07923
ENSMUSG00000033808	0.04914
ENSMUSG00000014353	0.06745
ENSMUSG00000055862	0.06445
ENSMUSG00000032978	0.0954
ENSMUSG00000023247	0.09456
ENSMUSG00000039828	0.04244
ENSMUSG00000025736	0.04767
ENSMUSG00000000215	0.07538
ENSMUSG00000035804	0.07444
ENSMUSG00000035805	0.08826
ENSMUSG00000027615	0.14157
ENSMUSG00000035781	0.05461
ENSMUSG00000016252	0.07573
ENSMUSG00000054362	0.12591
ENSMUSG00000040040	0.06364
ENSMUSG00000025078	0.09586
ENSMUSG00000021539	0.11242
ENSMUSG00000071528	0.11963
ENSMUSG00000026241	0.09122
ENSMUSG00000033540	0.08527
ENSMUSG00000002608	0.03244
ENSMUSG00000024251	0.11887
ENSMUSG00000044647	0.01731
ENSMUSG00000044636	0.01731
ENSMUSG00000032515	0.08053
ENSMUSG00000031629	0.19062
ENSMUSG00000069805	0.0671
ENSMUSG00000021456	0.05085
ENSMUSG00000032299	0.06592
ENSMUSG00000026645	0.18716
ENSMUSG00000037661	0.16496
ENSMUSG00000061531	0.14078
ENSMUSG00000024168	0.04818
ENSMUSG00000048004	0.04389
ENSMUSG00000020801	0.01019
ENSMUSG00000024712	0.08962
ENSMUSG00000031568	0.0513
ENSMUSG00000029320	0.16657
ENSMUSG00000009112	0.10475
ENSMUSG00000015961	0.04199
ENSMUSG00000046101	0.13739
ENSMUSG00000078784	0.15261
ENSMUSG00000092072	0.15261
ENSMUSG00000020804	0.0652
ENSMUSG00000038422	0.12638
ENSMUSG00000029624	0.09901
ENSMUSG00000013629	0.02892
ENSMUSG00000025991	0.0538
ENSMUSG00000029726	0.04808
ENSMUSG00000040456	0.25407
ENSMUSG00000046020	0.05264
ENSMUSG00000033323	0.04929
ENSMUSG00000058407	0.07125
ENSMUSG00000007907	0.2391
ENSMUSG00000057240	0.07683
ENSMUSG00000058267	0.05618
ENSMUSG00000013495	0.062
ENSMUSG00000033106	0.08899
ENSMUSG00000026187	0.124
ENSMUSG00000034893	0.05027
ENSMUSG00000020715	0.03833
ENSMUSG00000030866	0.07067
ENSMUSG00000027340	0.02271
ENSMUSG00000024354	0.04165
ENSMUSG00000026205	0.12496
ENSMUSG00000075701	0.09258
ENSMUSG00000022126	0.0914
ENSMUSG00000025722	0.11899
ENSMUSG00000034659	0.0976
ENSMUSG00000032977	0.08586
ENSMUSG00000023994	0.01281
ENSMUSG00000032598	0.0488
ENSMUSG00000025858	0.02716
ENSMUSG00000062169	0.03722
ENSMUSG00000015759	0.01253
ENSMUSG00000043102	0.16211
ENSMUSG00000041360	0.09259
ENSMUSG00000068284	0.09863
ENSMUSG00000021606	0.05804
ENSMUSG00000021276	0.12568
ENSMUSG00000023904	0.13507
ENSMUSG00000006941	0.00984
ENSMUSG00000024887	0.09872
ENSMUSG00000045128	0.02303
ENSMUSG00000054612	0.07662
ENSMUSG00000014599	0.19975
ENSMUSG00000025825	0.02602
ENSMUSG00000031754	0.00766
ENSMUSG00000024911	0.03339
ENSMUSG00000025353	0.03019
ENSMUSG00000038150	0.00801
ENSMUSG00000027091	0.02887
ENSMUSG00000037788	0.02448
ENSMUSG00000029066	0.08813
ENSMUSG00000029610	0.08107
ENSMUSG00000068392	0.12345
ENSMUSG00000025723	0.10953
ENSMUSG00000050244	0.09431
ENSMUSG00000062376	0.02021
ENSMUSG00000003848	0.07151
ENSMUSG00000029104	0.0544
ENSMUSG00000025907	0.05545
ENSMUSG00000024259	0.06221
ENSMUSG00000040532	0.1428
ENSMUSG00000043162	0.04914
ENSMUSG00000042988	0.05735
ENSMUSG00000031916	0.0508
ENSMUSG00000079654	0.03694
ENSMUSG00000045009	0.03694
ENSMUSG00000028703	0.07537
ENSMUSG00000074336	0.23292
ENSMUSG00000020289	0.03302
ENSMUSG00000078941	0.06535
ENSMUSG00000043687	0.08133
ENSMUSG00000074030	0.02482
ENSMUSG00000032403	0.05272
ENSMUSG00000026464	0.09916
ENSMUSG00000024975	0.06186
ENSMUSG00000046719	0.01522
ENSMUSG00000034923	0.16892
ENSMUSG00000039178	0.05208
ENSMUSG00000029122	0.17718
ENSMUSG00000055720	0.03997
ENSMUSG00000046841	0.09823
ENSMUSG00000051154	0.14252
ENSMUSG00000033099	0.05456
ENSMUSG00000022718	0.02938
ENSMUSG00000042895	0.07555
ENSMUSG00000058173	0.02268
ENSMUSG00000000827	0.106
ENSMUSG00000072582	0.06531
ENSMUSG00000031889	0.02928
ENSMUSG00000021501	0.06504
ENSMUSG00000054934	0.05754
ENSMUSG00000015087	0.03378
ENSMUSG00000029735	0.0937
ENSMUSG00000031960	0.04093
ENSMUSG00000023938	0.08856
ENSMUSG00000022498	0.09729
ENSMUSG00000079071	0.12783
ENSMUSG00000027219	0.12783
ENSMUSG00000025726	0.12783
ENSMUSG00000021553	0.13021
ENSMUSG00000029468	0.09242
ENSMUSG00000029503	0.0501
ENSMUSG00000027071	0.0501
ENSMUSG00000005950	0.10632
ENSMUSG00000022758	0.08079
ENSMUSG00000020787	0.06902
ENSMUSG00000029470	0.08397
ENSMUSG00000043164	0.1175
ENSMUSG00000021273	0.07983
ENSMUSG00000042655	0.06781
ENSMUSG00000059816	0.06781
ENSMUSG00000021867	0.15303
ENSMUSG00000072676	0.15303
ENSMUSG00000072680	0.15303
ENSMUSG00000044362	0.09495
ENSMUSG00000035211	0.10305
ENSMUSG00000030680	0.04368
ENSMUSG00000027794	0.2293
ENSMUSG00000067995	0.07109
ENSMUSG00000050552	0.04597
ENSMUSG00000052299	0.11378
ENSMUSG00000020843	0.03855
ENSMUSG00000030611	0.06553
ENSMUSG00000032306	0.07632
ENSMUSG00000022867	0.05017
ENSMUSG00000032267	0.0588
ENSMUSG00000042628	0.04246
ENSMUSG00000045455	0.0329
ENSMUSG00000048007	0.0329
ENSMUSG00000071229	0.03073
ENSMUSG00000039016	0.04889
ENSMUSG00000031486	0.07164
ENSMUSG00000029090	0.05568
ENSMUSG00000068580	0.09515
ENSMUSG00000068328	0.08123
ENSMUSG00000042682	0.10596
ENSMUSG00000030880	0.05557
ENSMUSG00000026965	0.03361
ENSMUSG00000027937	0.08172
ENSMUSG00000033237	0.06715
ENSMUSG00000026260	0.1188
ENSMUSG00000026500	0.10788
ENSMUSG00000047466	0.04674
ENSMUSG00000000378	0.02587
ENSMUSG00000058793	0.02298
ENSMUSG00000029330	0.0445
ENSMUSG00000012705	0.08588
ENSMUSG00000022650	0.08589
ENSMUSG00000022651	0.08589
ENSMUSG00000061100	0.08269
ENSMUSG00000056498	0.09073
ENSMUSG00000036073	0.03703
ENSMUSG00000049285	0.07086
ENSMUSG00000024392	0.04312
ENSMUSG00000039849	0.03506
ENSMUSG00000018733	0.09413
ENSMUSG00000028447	0.08574
ENSMUSG00000022613	0.05531
ENSMUSG00000042185	0.05133
ENSMUSG00000028719	0.05724
ENSMUSG00000054484	0.11621
ENSMUSG00000062329	0.10235
ENSMUSG00000020914	0.04019
ENSMUSG00000040506	0.03314
ENSMUSG00000032565	0.04594
ENSMUSG00000032566	0.04363
ENSMUSG00000022516	0.04672
ENSMUSG00000032571	0.031
ENSMUSG00000009281	0.12475
ENSMUSG00000036167	0.19361
ENSMUSG00000079737	0.1888
ENSMUSG00000024287	0.03944
ENSMUSG00000079426	0.00503
ENSMUSG00000055660	0.092
ENSMUSG00000032121	0.13236
ENSMUSG00000054199	0.06889
ENSMUSG00000024588	0.05149
ENSMUSG00000017188	0.08738
ENSMUSG00000031712	0.12985
ENSMUSG00000078611	0.12519
ENSMUSG00000020332	0.13004
ENSMUSG00000032540	0.08864
ENSMUSG00000040997	0.04241
ENSMUSG00000070306	0.17684
ENSMUSG00000036537	0.0415
ENSMUSG00000040883	0.1057
ENSMUSG00000035495	0.07041
ENSMUSG00000030058	0.02529
ENSMUSG00000036835	0.04197
ENSMUSG00000043587	0.07951
ENSMUSG00000042275	0.02355
ENSMUSG00000031226	0.06625
ENSMUSG00000017119	0.07185
ENSMUSG00000020799	0.1285
ENSMUSG00000024175	0.10104
ENSMUSG00000028845	0.10737
ENSMUSG00000000934	0.06308
